gid	ttype	po	syn	tid	impact	eff
Zm00001d002537	mRNA	0.9850894632206759	syntenic	Zm00001d002537_T002	high	frameshift_variant
Zm00001d002549	mRNA	0.9912609238451935	syntenic	Zm00001d002549_T002	high	frameshift_variant
Zm00001d002557	mRNA	1	syntenic	Zm00001d002557_T001	high	frameshift_variant
Zm00001d002572	mRNA	0.9864321608040201	syntenic	Zm00001d002572_T002	high	frameshift_variant
Zm00001d002580	mRNA	0.9902681041885316	syntenic	Zm00001d002580_T004	high	frameshift_variant
Zm00001d002595	mRNA	0.9839455782312925	syntenic	Zm00001d002595_T001	high	frameshift_variant
Zm00001d002600	mRNA	0.9862435139374924	syntenic	Zm00001d002600_T005	high	frameshift_variant
Zm00001d002603	mRNA	0.987912682662818	syntenic	Zm00001d002603_T001	high	frameshift_variant
Zm00001d002616	mRNA	0.9938080495356038	syntenic	Zm00001d002616_T001	high	frameshift_variant
Zm00001d002642	mRNA	0.9996360989810772	syntenic	Zm00001d002642_T001	high	frameshift_variant
Zm00001d002669	mRNA	0.9792250233426704	syntenic	Zm00001d002669_T002	high	frameshift_variant
Zm00001d002714	mRNA	1	syntenic	Zm00001d002714_T003	high	frameshift_variant
Zm00001d002720	mRNA	0.9864636209813875	syntenic	Zm00001d002720_T001	high	frameshift_variant
Zm00001d002737	mRNA	0.9998259658893143	syntenic	Zm00001d002737_T002	high	frameshift_variant
Zm00001d002740	mRNA	0.9439140811455847	syntenic	Zm00001d002740_T001	high	frameshift_variant
Zm00001d002758	mRNA	0.7951339915373766	syntenic	Zm00001d002758_T002	high	frameshift_variant
Zm00001d002794	mRNA	0.997140522875817	syntenic	Zm00001d002794_T001	high	frameshift_variant
Zm00001d002837	mRNA	0.7846575342465754	syntenic	Zm00001d002837_T001	high	frameshift_variant
Zm00001d002849	mRNA	0.985663082437276	syntenic	Zm00001d002849_T001	high	frameshift_variant
Zm00001d002866	mRNA	0.9996408045977011	syntenic	Zm00001d002866_T001	high	frameshift_variant
Zm00001d002879	mRNA	0.9544801149976042	syntenic	Zm00001d002879_T001	high	frameshift_variant
Zm00001d002898	mRNA	1	syntenic	Zm00001d002898_T001	high	frameshift_variant
Zm00001d002955	mRNA	1	syntenic	Zm00001d002955_T001	high	frameshift_variant
Zm00001d002968	mRNA	0.9963636363636363	syntenic	Zm00001d002968_T001	high	frameshift_variant
Zm00001d002976	mRNA	1	syntenic	Zm00001d002976_T001	high	frameshift_variant
Zm00001d002979	mRNA	0.8150416462518373	syntenic	Zm00001d002979_T001	high	frameshift_variant
Zm00001d002990	mRNA	1	syntenic	Zm00001d002990_T001	high	frameshift_variant
Zm00001d003003	mRNA	0.9744744744744744	syntenic	Zm00001d003003_T001	high	frameshift_variant
Zm00001d003010	tRNA	1	syntenic	Zm00001d003010_T001	high	frameshift_variant
Zm00001d003016	mRNA	0.9089515634580012	syntenic	Zm00001d003016_T001	high	frameshift_variant
Zm00001d003021	mRNA	0.9354346720894764	syntenic	Zm00001d003021_T001	high	frameshift_variant
Zm00001d003022	mRNA	0.9798136645962733	syntenic	Zm00001d003022_T001	high	frameshift_variant
Zm00001d003023	mRNA	1	syntenic	Zm00001d003023_T001	high	frameshift_variant
Zm00001d003024	mRNA	0.9806547619047619	syntenic	Zm00001d003024_T001	high	frameshift_variant
Zm00001d003037	mRNA	0.9814634146341463	syntenic	Zm00001d003037_T002	high	frameshift_variant
Zm00001d003039	mRNA	0.9303399076793957	syntenic	Zm00001d003039_T001	high	frameshift_variant
Zm00001d003051	mRNA	0.984332793084819	syntenic	Zm00001d003051_T001	high	frameshift_variant
Zm00001d003112	mRNA	0.9196054254007399	syntenic	Zm00001d003112_T004	high	frameshift_variant
Zm00001d003122	tRNA	0.9864864864864865	syntenic	Zm00001d003122_T001	high	frameshift_variant
Zm00001d003127	mRNA	0.9860209685471792	syntenic	Zm00001d003127_T003	high	frameshift_variant
Zm00001d003140	mRNA	0.9302430243024302	syntenic	Zm00001d003140_T001	high	frameshift_variant
Zm00001d003142	mRNA	0.9322117763483424	syntenic	Zm00001d003142_T001	high	frameshift_variant
Zm00001d003181	mRNA	0.9777290982110259	syntenic	Zm00001d003181_T005	high	frameshift_variant
Zm00001d003184	mRNA	0.9478723404255319	syntenic	Zm00001d003184_T001	high	frameshift_variant
Zm00001d003209	mRNA	0.9893119572478289	syntenic	Zm00001d003209_T001	high	frameshift_variant
Zm00001d003240	mRNA	0.8129251700680272	syntenic	Zm00001d003240_T001	high	frameshift_variant
Zm00001d003264	mRNA	0.9522351500306185	syntenic	Zm00001d003264_T001	high	frameshift_variant
Zm00001d003267	mRNA	0.9980261977390992	syntenic	Zm00001d003267_T011	high	frameshift_variant
Zm00001d003284	mRNA	0.9818631492168178	syntenic	Zm00001d003284_T001	high	frameshift_variant
Zm00001d003288	mRNA	0.9864957656214237	syntenic	Zm00001d003288_T001	high	frameshift_variant
Zm00001d003290	mRNA	0.9997168742921857	syntenic	Zm00001d003290_T002	high	frameshift_variant
Zm00001d003364	mRNA	0.9435695538057742	syntenic	Zm00001d003364_T001	high	frameshift_variant
Zm00001d003365	mRNA	0.9367755532139094	syntenic	Zm00001d003365_T001	high	frameshift_variant
Zm00001d003381	mRNA	1	syntenic	Zm00001d003381_T001	high	frameshift_variant
Zm00001d003419	mRNA	0.9427609427609428	syntenic	Zm00001d003419_T001	high	frameshift_variant
Zm00001d003434	mRNA	0.9884643114635905	syntenic	Zm00001d003434_T002	high	frameshift_variant
Zm00001d003485	mRNA	0.9711934156378601	syntenic	Zm00001d003485_T001	high	frameshift_variant
Zm00001d003488	mRNA	0.999450247388675	syntenic	Zm00001d003488_T001	high	frameshift_variant
Zm00001d003500	mRNA	0.9968216130313866	syntenic	Zm00001d003500_T001	high	frameshift_variant
Zm00001d003549	mRNA	0.9317789291882557	syntenic	Zm00001d003549_T001	high	frameshift_variant
Zm00001d003555	mRNA	0.9937624043096116	syntenic	Zm00001d003555_T001	high	frameshift_variant
Zm00001d003584	mRNA	0.9984365228267668	syntenic	Zm00001d003584_T001	high	frameshift_variant
Zm00001d003594	mRNA	0.9927385892116183	syntenic	Zm00001d003594_T001	high	frameshift_variant
Zm00001d003621	mRNA	0.9721314626177205	syntenic	Zm00001d003621_T002	high	frameshift_variant
Zm00001d003646	mRNA	0.9876968503937008	syntenic	Zm00001d003646_T002	high	frameshift_variant
Zm00001d003649	mRNA	0.8509549123843276	syntenic	Zm00001d003649_T005	high	frameshift_variant
Zm00001d003651	mRNA	0.9899856938483548	syntenic	Zm00001d003651_T001	high	frameshift_variant
Zm00001d003656	mRNA	0.9486193638587906	syntenic	Zm00001d003656_T001	high	frameshift_variant
Zm00001d003705	mRNA	1	syntenic	Zm00001d003705_T001	high	frameshift_variant
Zm00001d003724	mRNA	0.9979748886188741	syntenic	Zm00001d003724_T001	high	frameshift_variant
Zm00001d003742	mRNA	0.9779320163730201	syntenic	Zm00001d003742_T001	high	frameshift_variant
Zm00001d003749	mRNA	0.9432534678436317	syntenic	Zm00001d003749_T001	high	frameshift_variant
Zm00001d003784	mRNA	0.9982542915333139	syntenic	Zm00001d003784_T001	high	frameshift_variant
Zm00001d003807	mRNA	0.9475359243900087	syntenic	Zm00001d003807_T001	high	frameshift_variant
Zm00001d003817	mRNA	0.9972166234763413	syntenic	Zm00001d003817_T002	high	frameshift_variant
Zm00001d003850	mRNA	0.9883570504527813	syntenic	Zm00001d003850_T001	high	frameshift_variant
Zm00001d003856	mRNA	1	syntenic	Zm00001d003856_T001	high	frameshift_variant
Zm00001d003895	mRNA	0.7811078405137811	syntenic	Zm00001d003895_T001	high	frameshift_variant
Zm00001d003958	mRNA	0.9871282179455136	syntenic	Zm00001d003958_T013	high	frameshift_variant
Zm00001d003995	mRNA	0.979659518019014	syntenic	Zm00001d003995_T006	high	frameshift_variant
Zm00001d004009	mRNA	0.9992520568436799	syntenic	Zm00001d004009_T001	high	frameshift_variant
Zm00001d004067	mRNA	0.9998823806163256	syntenic	Zm00001d004067_T001	high	frameshift_variant
Zm00001d004074	mRNA	0.980379438949246	syntenic	Zm00001d004074_T001	high	frameshift_variant
Zm00001d004075	mRNA	0.9605547550432276	syntenic	Zm00001d004075_T002	high	frameshift_variant
Zm00001d004081	mRNA	1	syntenic	Zm00001d004081_T001	high	frameshift_variant
Zm00001d004087	mRNA	0.9986468200270636	syntenic	Zm00001d004087_T001	high	frameshift_variant
Zm00001d004167	mRNA	0.831419624217119	syntenic	Zm00001d004167_T001	high	frameshift_variant
Zm00001d004173	mRNA	0.9993055555555556	syntenic	Zm00001d004173_T001	high	frameshift_variant
Zm00001d004194	mRNA	0.9945155393053017	syntenic	Zm00001d004194_T001	high	frameshift_variant
Zm00001d004202	mRNA	0.9962121212121212	syntenic	Zm00001d004202_T001	high	frameshift_variant
Zm00001d004279	mRNA	1	syntenic	Zm00001d004279_T001	high	frameshift_variant
Zm00001d004331	mRNA	0.9996405463695184	syntenic	Zm00001d004331_T002	high	frameshift_variant
Zm00001d004336	mRNA	0.9926605504587156	syntenic	Zm00001d004336_T001	high	frameshift_variant
Zm00001d004347	mRNA	0.9995295224653022	syntenic	Zm00001d004347_T001	high	frameshift_variant
Zm00001d004357	mRNA	1	syntenic	Zm00001d004357_T001	high	frameshift_variant
Zm00001d004423	mRNA	0.9974861739567622	syntenic	Zm00001d004423_T001	high	frameshift_variant
Zm00001d004435	mRNA	0.8049957422651149	syntenic	Zm00001d004435_T001	high	frameshift_variant
Zm00001d004446	mRNA	0.9781021897810219	syntenic	Zm00001d004446_T001	high	frameshift_variant
Zm00001d004451	mRNA	1	syntenic	Zm00001d004451_T001	high	frameshift_variant
Zm00001d004477	mRNA	0.9989633724948168	syntenic	Zm00001d004477_T005	high	frameshift_variant
Zm00001d004485	mRNA	0.9461279461279462	syntenic	Zm00001d004485_T001	high	frameshift_variant
Zm00001d004493	mRNA	0.9805825242718447	syntenic	Zm00001d004493_T001	high	frameshift_variant
Zm00001d004508	mRNA	1	syntenic	Zm00001d004508_T001	high	frameshift_variant
Zm00001d004526	mRNA	0.9879897054618244	syntenic	Zm00001d004526_T001	high	frameshift_variant
Zm00001d004535	mRNA	0.9968470835522859	syntenic	Zm00001d004535_T001	high	frameshift_variant
Zm00001d004605	mRNA	0.9995039682539683	syntenic	Zm00001d004605_T001	high	frameshift_variant
Zm00001d004621	mRNA	0.8006329113924051	syntenic	Zm00001d004621_T001	high	frameshift_variant
Zm00001d004641	mRNA	1	syntenic	Zm00001d004641_T002	high	frameshift_variant
Zm00001d004642	mRNA	0.999149177538287	syntenic	Zm00001d004642_T001	high	frameshift_variant
Zm00001d004706	mRNA	0.9948705992072744	syntenic	Zm00001d004706_T002	high	frameshift_variant
Zm00001d004727	mRNA	0.9996781461216607	syntenic	Zm00001d004727_T001	high	frameshift_variant
Zm00001d004786	mRNA	0.990990990990991	syntenic	Zm00001d004786_T001	high	frameshift_variant
Zm00001d004791	mRNA	1	syntenic	Zm00001d004791_T001	high	frameshift_variant
Zm00001d004800	mRNA	0.9985792464744264	syntenic	Zm00001d004800_T001	high	frameshift_variant
Zm00001d004826	mRNA	0.9743401759530792	syntenic	Zm00001d004826_T001	high	frameshift_variant
Zm00001d004835	mRNA	0.9512195121951219	syntenic	Zm00001d004835_T001	high	frameshift_variant
Zm00001d004845	mRNA	1	syntenic	Zm00001d004845_T001	high	frameshift_variant
Zm00001d004898	mRNA	0.9936748893105629	syntenic	Zm00001d004898_T002	high	frameshift_variant
Zm00001d004911	mRNA	1	syntenic	Zm00001d004911_T001	high	frameshift_variant
Zm00001d004916	mRNA	0.9274725274725275	syntenic	Zm00001d004916_T001	high	frameshift_variant
Zm00001d004955	mRNA	0.9831000792183786	syntenic	Zm00001d004955_T001	high	frameshift_variant
Zm00001d004982	mRNA	0.8623157292113925	syntenic	Zm00001d004982_T005	high	frameshift_variant
Zm00001d004991	mRNA	0.9978466838931955	syntenic	Zm00001d004991_T001	high	frameshift_variant
Zm00001d004994	mRNA	0.7676436107854631	syntenic	Zm00001d004994_T001	high	frameshift_variant
Zm00001d005015	mRNA	0.9936240754909462	syntenic	Zm00001d005015_T001	high	frameshift_variant
Zm00001d005016	mRNA	0.994711792702274	syntenic	Zm00001d005016_T005	high	frameshift_variant
Zm00001d005075	mRNA	1	syntenic	Zm00001d005075_T001	high	frameshift_variant
Zm00001d005124	mRNA	0.9994407158836689	syntenic	Zm00001d005124_T001	high	frameshift_variant
Zm00001d005146	mRNA	0.9655172413793104	syntenic	Zm00001d005146_T001	high	frameshift_variant
Zm00001d005148	mRNA	0.9437206878582595	syntenic	Zm00001d005148_T002	high	frameshift_variant
Zm00001d005153	tRNA	1	syntenic	Zm00001d005153_T001	high	frameshift_variant
Zm00001d005184	mRNA	1	syntenic	Zm00001d005184_T001	high	frameshift_variant
Zm00001d005203	mRNA	0.9885844748858448	syntenic	Zm00001d005203_T001	high	frameshift_variant
Zm00001d005217	tRNA	0.8767123287671232	syntenic	Zm00001d005217_T001	high	frameshift_variant
Zm00001d005241	mRNA	0.9418963878326996	syntenic	Zm00001d005241_T001	high	frameshift_variant
Zm00001d005248	mRNA	0.9961762930167035	syntenic	Zm00001d005248_T003	high	frameshift_variant
Zm00001d005259	mRNA	0.9999458082696581	syntenic	Zm00001d005259_T001	high	frameshift_variant
Zm00001d005285	mRNA	1	syntenic	Zm00001d005285_T001	high	frameshift_variant
Zm00001d005297	mRNA	0.8972091420695991	syntenic	Zm00001d005297_T006	high	frameshift_variant
Zm00001d005302	mRNA	0.9865996649916248	syntenic	Zm00001d005302_T001	high	frameshift_variant
Zm00001d005393	mRNA	0.885033079515666	syntenic	Zm00001d005393_T006	high	frameshift_variant
Zm00001d005402	mRNA	0.9954337899543378	syntenic	Zm00001d005402_T002	high	frameshift_variant
Zm00001d005429	mRNA	0.8884948219605617	syntenic	Zm00001d005429_T004	high	frameshift_variant
Zm00001d005457	mRNA	1	syntenic	Zm00001d005457_T001	high	frameshift_variant
Zm00001d005460	mRNA	0.9247706422018349	syntenic	Zm00001d005460_T003	high	frameshift_variant
Zm00001d005465	mRNA	0.9989106753812637	syntenic	Zm00001d005465_T001	high	frameshift_variant
Zm00001d005520	mRNA	0.9957805907172996	syntenic	Zm00001d005520_T001	high	frameshift_variant
Zm00001d005528	mRNA	0.9940737908621678	syntenic	Zm00001d005528_T001	high	frameshift_variant
Zm00001d005544	mRNA	0.9888701517706576	syntenic	Zm00001d005544_T001	high	frameshift_variant
Zm00001d005642	mRNA	0.9877919320594479	syntenic	Zm00001d005642_T002	high	frameshift_variant
Zm00001d005648	mRNA	0.9994600431965442	syntenic	Zm00001d005648_T002	high	frameshift_variant
Zm00001d005682	mRNA	0.9674637397099177	syntenic	Zm00001d005682_T001	high	frameshift_variant
Zm00001d005705	mRNA	1	syntenic	Zm00001d005705_T001	high	frameshift_variant
Zm00001d005726	mRNA	0.986461075592328	syntenic	Zm00001d005726_T001	high	frameshift_variant
Zm00001d005729	mRNA	0.9876492383696994	syntenic	Zm00001d005729_T001	high	frameshift_variant
Zm00001d005733	mRNA	0.9691358024691358	syntenic	Zm00001d005733_T002	high	frameshift_variant
Zm00001d005742	mRNA	0.8993554784333168	syntenic	Zm00001d005742_T001	high	frameshift_variant
Zm00001d005749	mRNA	0.8873873873873874	syntenic	Zm00001d005749_T001	high	frameshift_variant
Zm00001d005750	mRNA	0.9564110722239898	syntenic	Zm00001d005750_T002	high	frameshift_variant
Zm00001d005757	mRNA	0.9917127071823204	syntenic	Zm00001d005757_T001	high	frameshift_variant
Zm00001d005767	mRNA	0.9786180508665316	syntenic	Zm00001d005767_T001	high	frameshift_variant
Zm00001d005772	mRNA	0.9585879158180584	syntenic	Zm00001d005772_T001	high	frameshift_variant
