gid	ttype	po	syn	tid	impact	eff
Zm00001d012537	mRNA	0.7501468342534947	syntenic	Zm00001d012537_T003	high	exon_loss_variant
Zm00001d012989	mRNA	0.8061638280616383	syntenic	Zm00001d012989_T001	high	exon_loss_variant
Zm00001d013532	mRNA	0.8714742657749346	syntenic	Zm00001d013532_T001	high	exon_loss_variant
Zm00001d014040	mRNA	0.8105236845394326	syntenic	Zm00001d014040_T001	high	exon_loss_variant
Zm00001d015314	mRNA	0.8131769459565632	syntenic	Zm00001d015314_T003	high	exon_loss_variant
Zm00001d016156	mRNA	0.8826268524335711	syntenic	Zm00001d016156_T003	high	exon_loss_variant
Zm00001d016579	mRNA	0.7512213866168963	syntenic	Zm00001d016579_T001	high	exon_loss_variant
Zm00001d016615	mRNA	0.7501936283368617	syntenic	Zm00001d016615_T002	high	exon_loss_variant
Zm00001d017338	mRNA	0.8137858734110863	syntenic	Zm00001d017338_T006	high	exon_loss_variant
Zm00001d020228	mRNA	0.9343283582089552	syntenic	Zm00001d020228_T001	high	exon_loss_variant
Zm00001d020452	mRNA	0.7894347596407818	syntenic	Zm00001d020452_T001	high	exon_loss_variant
Zm00001d020594	mRNA	0.8057259713701431	syntenic	Zm00001d020594_T002	high	exon_loss_variant
Zm00001d021064	mRNA	0.8483069977426636	syntenic	Zm00001d021064_T001	high	exon_loss_variant
Zm00001d023459	mRNA	0.8984240069084629	syntenic	Zm00001d023459_T001	high	exon_loss_variant
Zm00001d024596	mRNA	0.8109097918272937	syntenic	Zm00001d024596_T002	high	exon_loss_variant
Zm00001d026696	mRNA	0.8209496043315285	syntenic	Zm00001d026696_T001	high	exon_loss_variant
Zm00001d027412	mRNA	0.9174387144379765	syntenic	Zm00001d027412_T001	high	exon_loss_variant
Zm00001d027487	mRNA	0.8627594883623401	syntenic	Zm00001d027487_T017	high	exon_loss_variant
Zm00001d028249	mRNA	0.792378990731205	syntenic	Zm00001d028249_T003	high	exon_loss_variant
Zm00001d028394	mRNA	0.9335154826958105	syntenic	Zm00001d028394_T001	high	exon_loss_variant
Zm00001d028396	mRNA	0.7519781718963165	syntenic	Zm00001d028396_T001	high	exon_loss_variant
Zm00001d029490	mRNA	0.986321960018037	syntenic	Zm00001d029490_T004	high	exon_loss_variant
Zm00001d030554	mRNA	0.8176407650127057	syntenic	Zm00001d030554_T015	high	exon_loss_variant
Zm00001d031594	mRNA	0.9231194690265486	syntenic	Zm00001d031594_T001	high	exon_loss_variant
Zm00001d031674	mRNA	0.810889645114244	syntenic	Zm00001d031674_T003	high	exon_loss_variant
Zm00001d031963	mRNA	0.8450237947444651	syntenic	Zm00001d031963_T001	high	exon_loss_variant
Zm00001d032167	mRNA	0.8768606224627875	syntenic	Zm00001d032167_T001	high	exon_loss_variant
Zm00001d034212	mRNA	0.7650363516192994	syntenic	Zm00001d034212_T001	high	exon_loss_variant
Zm00001d036013	mRNA	0.8979752309809318	syntenic	Zm00001d036013_T002	high	exon_loss_variant
Zm00001d036838	mRNA	0.7952191235059761	syntenic	Zm00001d036838_T001	high	exon_loss_variant
Zm00001d037013	mRNA	0.795774647887324	syntenic	Zm00001d037013_T001	high	exon_loss_variant
Zm00001d037970	mRNA	0.9658063204958846	syntenic	Zm00001d037970_T013	high	exon_loss_variant
Zm00001d038368	mRNA	0.9044921084581141	syntenic	Zm00001d038368_T002	high	exon_loss_variant
Zm00001d041556	mRNA	0.8680212337543475	syntenic	Zm00001d041556_T002	high	exon_loss_variant
Zm00001d042777	mRNA	0.8624357176250584	syntenic	Zm00001d042777_T006	high	exon_loss_variant
Zm00001d043086	mRNA	0.9804334104775931	syntenic	Zm00001d043086_T002	high	exon_loss_variant
Zm00001d043102	mRNA	0.9170018281535649	syntenic	Zm00001d043102_T001	high	exon_loss_variant
Zm00001d044364	mRNA	0.9428058378543593	syntenic	Zm00001d044364_T002	high	exon_loss_variant
Zm00001d044447	mRNA	0.7674614137289052	syntenic	Zm00001d044447_T007	high	exon_loss_variant
Zm00001d045079	mRNA	0.8728902953586498	syntenic	Zm00001d045079_T001	high	exon_loss_variant
Zm00001d045463	mRNA	0.7521847690387016	syntenic	Zm00001d045463_T001	high	exon_loss_variant
Zm00001d047995	mRNA	0.7854232684472612	syntenic	Zm00001d047995_T001	high	exon_loss_variant
Zm00001d048419	mRNA	0.9323121235925635	syntenic	Zm00001d048419_T004	high	exon_loss_variant
Zm00001d048794	mRNA	0.8088504844200053	syntenic	Zm00001d048794_T001	high	exon_loss_variant
Zm00001d048982	mRNA	0.8292945085010749	syntenic	Zm00001d048982_T001	high	exon_loss_variant
Zm00001d050822	mRNA	0.8888372813128967	syntenic	Zm00001d050822_T008	high	exon_loss_variant
Zm00001d051057	mRNA	0.8207616168511386	syntenic	Zm00001d051057_T002	high	exon_loss_variant
Zm00001d052032	mRNA	0.8240607678094847	syntenic	Zm00001d052032_T001	high	exon_loss_variant
Zm00001d052327	mRNA	0.8694782207172541	syntenic	Zm00001d052327_T006	high	exon_loss_variant
Zm00001d052569	mRNA	0.8876404494382022	syntenic	Zm00001d052569_T001	high	exon_loss_variant
Zm00001d053223	mRNA	0.8870941426007505	syntenic	Zm00001d053223_T001	high	exon_loss_variant
Zm00001d053548	mRNA	0.8228695138752214	syntenic	Zm00001d053548_T001	high	exon_loss_variant
Zm00001d053749	mRNA	0.7896261953057085	syntenic	Zm00001d053749_T002	high	exon_loss_variant
Zm00001d053831	mRNA	0.7744058500914077	syntenic	Zm00001d053831_T001	high	exon_loss_variant
Zm00001d054110	mRNA	0.8024742610428429	syntenic	Zm00001d054110_T019	high	exon_loss_variant
ENSRNA049437518	tRNA	0.9864864864864865	syntenic	ENSRNA049437518-T1	high	frameshift_variant
ENSRNA049437760	tRNA	1	syntenic	ENSRNA049437760-T1	high	frameshift_variant
ENSRNA049437881	tRNA	1	syntenic	ENSRNA049437881-T1	high	frameshift_variant
ENSRNA049438110	tRNA	1	syntenic	ENSRNA049438110-T1	high	frameshift_variant
ENSRNA049439289	tRNA	1	syntenic	ENSRNA049439289-T1	high	frameshift_variant
ENSRNA049439996	tRNA	1	syntenic	ENSRNA049439996-T1	high	frameshift_variant
ENSRNA049441166	tRNA	1	syntenic	ENSRNA049441166-T1	high	frameshift_variant
ENSRNA049441180	tRNA	1	syntenic	ENSRNA049441180-T1	high	frameshift_variant
ENSRNA049441214	tRNA	1	syntenic	ENSRNA049441214-T1	high	frameshift_variant
ENSRNA049441657	tRNA	1	syntenic	ENSRNA049441657-T1	high	frameshift_variant
ENSRNA049441819	tRNA	1	syntenic	ENSRNA049441819-T1	high	frameshift_variant
ENSRNA049442135	tRNA	1	syntenic	ENSRNA049442135-T1	high	frameshift_variant
ENSRNA049442419	tRNA	1	syntenic	ENSRNA049442419-T1	high	frameshift_variant
ENSRNA049442454	tRNA	1	syntenic	ENSRNA049442454-T1	high	frameshift_variant
ENSRNA049442640	tRNA	1	syntenic	ENSRNA049442640-T1	high	frameshift_variant
ENSRNA049443342	tRNA	1	syntenic	ENSRNA049443342-T1	high	frameshift_variant
ENSRNA049443525	tRNA	1	syntenic	ENSRNA049443525-T1	high	frameshift_variant
ENSRNA049443707	tRNA	1	syntenic	ENSRNA049443707-T1	high	frameshift_variant
ENSRNA049444016	tRNA	1	syntenic	ENSRNA049444016-T1	high	frameshift_variant
ENSRNA049444071	tRNA	1	syntenic	ENSRNA049444071-T1	high	frameshift_variant
ENSRNA049444159	tRNA	0.8493150684931506	syntenic	ENSRNA049444159-T1	high	frameshift_variant
ENSRNA049444648	tRNA	1	syntenic	ENSRNA049444648-T1	high	frameshift_variant
ENSRNA049445197	tRNA	1	syntenic	ENSRNA049445197-T1	high	frameshift_variant
ENSRNA049445418	tRNA	1	syntenic	ENSRNA049445418-T1	high	frameshift_variant
ENSRNA049445441	tRNA	0.7638888888888888	syntenic	ENSRNA049445441-T1	high	frameshift_variant
ENSRNA049445461	tRNA	1	syntenic	ENSRNA049445461-T1	high	frameshift_variant
ENSRNA049445836	tRNA	1	syntenic	ENSRNA049445836-T1	high	frameshift_variant
ENSRNA049445907	tRNA	0.8591549295774648	syntenic	ENSRNA049445907-T1	high	frameshift_variant
ENSRNA049446311	tRNA	1	syntenic	ENSRNA049446311-T1	high	frameshift_variant
ENSRNA049446412	tRNA	1	syntenic	ENSRNA049446412-T1	high	frameshift_variant
ENSRNA049446924	tRNA	1	syntenic	ENSRNA049446924-T1	high	frameshift_variant
ENSRNA049447490	tRNA	1	syntenic	ENSRNA049447490-T1	high	frameshift_variant
ENSRNA049447995	tRNA	1	syntenic	ENSRNA049447995-T1	high	frameshift_variant
ENSRNA049448124	tRNA	1	syntenic	ENSRNA049448124-T1	high	frameshift_variant
ENSRNA049448153	tRNA	1	syntenic	ENSRNA049448153-T1	high	frameshift_variant
ENSRNA049448493	tRNA	1	syntenic	ENSRNA049448493-T1	high	frameshift_variant
ENSRNA049448593	tRNA	1	syntenic	ENSRNA049448593-T1	high	frameshift_variant
ENSRNA049448640	tRNA	1	syntenic	ENSRNA049448640-T1	high	frameshift_variant
ENSRNA049449042	tRNA	1	syntenic	ENSRNA049449042-T1	high	frameshift_variant
ENSRNA049449125	tRNA	1	syntenic	ENSRNA049449125-T1	high	frameshift_variant
ENSRNA049449186	tRNA	0.7671232876712328	syntenic	ENSRNA049449186-T1	high	frameshift_variant
ENSRNA049449221	tRNA	1	syntenic	ENSRNA049449221-T1	high	frameshift_variant
ENSRNA049449459	tRNA	1	syntenic	ENSRNA049449459-T1	high	frameshift_variant
ENSRNA049449631	tRNA	1	syntenic	ENSRNA049449631-T1	high	frameshift_variant
ENSRNA049449652	tRNA	1	syntenic	ENSRNA049449652-T1	high	frameshift_variant
ENSRNA049449682	tRNA	1	syntenic	ENSRNA049449682-T1	high	frameshift_variant
ENSRNA049449708	tRNA	1	syntenic	ENSRNA049449708-T1	high	frameshift_variant
ENSRNA049449723	tRNA	1	syntenic	ENSRNA049449723-T1	high	frameshift_variant
ENSRNA049449983	tRNA	0.9863013698630136	syntenic	ENSRNA049449983-T1	high	frameshift_variant
ENSRNA049450008	tRNA	1	syntenic	ENSRNA049450008-T1	high	frameshift_variant
ENSRNA049450586	tRNA	0.9885057471264368	syntenic	ENSRNA049450586-T1	high	frameshift_variant
ENSRNA049450782	tRNA	0.7808219178082192	syntenic	ENSRNA049450782-T1	high	frameshift_variant
ENSRNA049450934	tRNA	1	syntenic	ENSRNA049450934-T1	high	frameshift_variant
ENSRNA049451230	tRNA	1	syntenic	ENSRNA049451230-T1	high	frameshift_variant
ENSRNA049451399	tRNA	1	syntenic	ENSRNA049451399-T1	high	frameshift_variant
ENSRNA049451859	tRNA	1	syntenic	ENSRNA049451859-T1	high	frameshift_variant
Zm00001d000001	mRNA	1	syntenic	Zm00001d000001_T002	high	frameshift_variant
Zm00001d000012	mRNA	1	syntenic	Zm00001d000012_T001	high	frameshift_variant
Zm00001d000028	mRNA	0.9961240310077519	syntenic	Zm00001d000028_T001	high	frameshift_variant
Zm00001d000030	mRNA	0.9934825729668462	syntenic	Zm00001d000030_T001	high	frameshift_variant
Zm00001d000039	mRNA	0.9078817733990148	syntenic	Zm00001d000039_T001	high	frameshift_variant
Zm00001d000044	mRNA	0.9992922859164898	syntenic	Zm00001d000044_T001	high	frameshift_variant
Zm00001d000065	mRNA	1	syntenic	Zm00001d000065_T001	high	frameshift_variant
Zm00001d000094	mRNA	1	syntenic	Zm00001d000094_T002	high	frameshift_variant
Zm00001d000112	mRNA	1	syntenic	Zm00001d000112_T001	high	frameshift_variant
Zm00001d000122	mRNA	0.9954219441477186	syntenic	Zm00001d000122_T006	high	frameshift_variant
Zm00001d000134	mRNA	0.9636752136752137	syntenic	Zm00001d000134_T001	high	frameshift_variant
Zm00001d000137	mRNA	1	syntenic	Zm00001d000137_T003	high	frameshift_variant
Zm00001d000141	mRNA	1	syntenic	Zm00001d000141_T001	high	frameshift_variant
Zm00001d000147	mRNA	0.773318571823969	syntenic	Zm00001d000147_T006	high	frameshift_variant
Zm00001d000152	mRNA	0.7944022629149918	syntenic	Zm00001d000152_T001	high	frameshift_variant
Zm00001d000166	mRNA	0.9822426833278527	syntenic	Zm00001d000166_T001	high	frameshift_variant
Zm00001d000193	mRNA	0.9798419609740364	syntenic	Zm00001d000193_T001	high	frameshift_variant
Zm00001d000196	mRNA	0.9952749140893471	syntenic	Zm00001d000196_T001	high	frameshift_variant
Zm00001d000217	mRNA	0.9986550100874243	syntenic	Zm00001d000217_T001	high	frameshift_variant
Zm00001d001784	mRNA	1	syntenic	Zm00001d001784_T002	high	frameshift_variant
Zm00001d001786	mRNA	0.9997990757484428	syntenic	Zm00001d001786_T002	high	frameshift_variant
Zm00001d001790	mRNA	1	syntenic	Zm00001d001790_T004	high	frameshift_variant
Zm00001d001814	mRNA	1	syntenic	Zm00001d001814_T001	high	frameshift_variant
Zm00001d001827	mRNA	0.9447262550288613	syntenic	Zm00001d001827_T005	high	frameshift_variant
Zm00001d001828	mRNA	0.9601817529594643	syntenic	Zm00001d001828_T033	high	frameshift_variant
Zm00001d001831	mRNA	0.8334111059262715	syntenic	Zm00001d001831_T001	high	frameshift_variant
Zm00001d001835	mRNA	0.9906810035842294	syntenic	Zm00001d001835_T001	high	frameshift_variant
Zm00001d001842	mRNA	0.9309961046188091	syntenic	Zm00001d001842_T001	high	frameshift_variant
Zm00001d001844	mRNA	1	syntenic	Zm00001d001844_T001	high	frameshift_variant
Zm00001d001849	mRNA	1	syntenic	Zm00001d001849_T001	high	frameshift_variant
Zm00001d001850	mRNA	1	syntenic	Zm00001d001850_T001	high	frameshift_variant
Zm00001d001858	mRNA	0.9961612284069098	syntenic	Zm00001d001858_T001	high	frameshift_variant
Zm00001d001864	mRNA	0.8447066002237364	syntenic	Zm00001d001864_T002	high	frameshift_variant
Zm00001d001866	mRNA	0.9296875	syntenic	Zm00001d001866_T012	high	frameshift_variant
Zm00001d001868	mRNA	0.9946380697050938	syntenic	Zm00001d001868_T001	high	frameshift_variant
Zm00001d001893	tRNA	0.8904109589041096	syntenic	Zm00001d001893_T001	high	frameshift_variant
Zm00001d001895	mRNA	0.987707756232687	syntenic	Zm00001d001895_T002	high	frameshift_variant
Zm00001d001897	mRNA	0.9840146750524109	syntenic	Zm00001d001897_T001	high	frameshift_variant
Zm00001d001903	mRNA	0.9692706405035172	syntenic	Zm00001d001903_T003	high	frameshift_variant
Zm00001d001908	mRNA	0.9048636420761593	syntenic	Zm00001d001908_T001	high	frameshift_variant
Zm00001d001910	mRNA	0.8590805002642241	syntenic	Zm00001d001910_T002	high	frameshift_variant
Zm00001d001924	mRNA	0.9850249584026622	syntenic	Zm00001d001924_T001	high	frameshift_variant
Zm00001d001928	mRNA	0.9372381207096372	syntenic	Zm00001d001928_T006	high	frameshift_variant
Zm00001d001933	mRNA	0.999769903359411	syntenic	Zm00001d001933_T001	high	frameshift_variant
Zm00001d001936	mRNA	0.9801078894133514	syntenic	Zm00001d001936_T001	high	frameshift_variant
Zm00001d001943	mRNA	0.9821580288870009	syntenic	Zm00001d001943_T001	high	frameshift_variant
Zm00001d001947	mRNA	1	syntenic	Zm00001d001947_T001	high	frameshift_variant
Zm00001d001960	mRNA	0.9960429621254946	syntenic	Zm00001d001960_T001	high	frameshift_variant
Zm00001d001961	mRNA	0.9732770745428974	syntenic	Zm00001d001961_T001	high	frameshift_variant
Zm00001d001968	mRNA	0.93133294864397	syntenic	Zm00001d001968_T001	high	frameshift_variant
Zm00001d001974	mRNA	0.9953551383781691	syntenic	Zm00001d001974_T001	high	frameshift_variant
Zm00001d001976	mRNA	0.9759656652360515	syntenic	Zm00001d001976_T001	high	frameshift_variant
Zm00001d001982	mRNA	1	syntenic	Zm00001d001982_T001	high	frameshift_variant
Zm00001d001989	mRNA	0.9954476479514416	syntenic	Zm00001d001989_T001	high	frameshift_variant
Zm00001d001990	mRNA	1	syntenic	Zm00001d001990_T001	high	frameshift_variant
Zm00001d002003	mRNA	0.988436018957346	syntenic	Zm00001d002003_T001	high	frameshift_variant
Zm00001d002011	mRNA	1	syntenic	Zm00001d002011_T001	high	frameshift_variant
Zm00001d002025	mRNA	0.8855235303696466	syntenic	Zm00001d002025_T001	high	frameshift_variant
Zm00001d002028	mRNA	0.9909208819714657	syntenic	Zm00001d002028_T001	high	frameshift_variant
Zm00001d002036	mRNA	1	syntenic	Zm00001d002036_T001	high	frameshift_variant
Zm00001d002058	mRNA	0.9732456140350877	syntenic	Zm00001d002058_T001	high	frameshift_variant
Zm00001d002064	mRNA	0.7510773130544993	syntenic	Zm00001d002064_T001	high	frameshift_variant
Zm00001d002080	mRNA	0.9959802102659245	syntenic	Zm00001d002080_T002	high	frameshift_variant
Zm00001d002083	mRNA	0.9743589743589743	syntenic	Zm00001d002083_T001	high	frameshift_variant
Zm00001d002091	mRNA	0.948135593220339	syntenic	Zm00001d002091_T002	high	frameshift_variant
Zm00001d002093	mRNA	0.9647887323943662	syntenic	Zm00001d002093_T001	high	frameshift_variant
Zm00001d002101	mRNA	0.9945652173913043	syntenic	Zm00001d002101_T001	high	frameshift_variant
Zm00001d002104	mRNA	0.9640302902818679	syntenic	Zm00001d002104_T001	high	frameshift_variant
Zm00001d002125	mRNA	1	syntenic	Zm00001d002125_T001	high	frameshift_variant
Zm00001d002136	mRNA	0.9968051118210862	syntenic	Zm00001d002136_T001	high	frameshift_variant
Zm00001d002138	mRNA	0.9924242424242424	syntenic	Zm00001d002138_T001	high	frameshift_variant
Zm00001d002139	mRNA	0.9994643813604713	syntenic	Zm00001d002139_T001	high	frameshift_variant
Zm00001d002143	mRNA	0.923980533646585	syntenic	Zm00001d002143_T002	high	frameshift_variant
Zm00001d002144	mRNA	0.977110157367668	syntenic	Zm00001d002144_T001	high	frameshift_variant
Zm00001d002148	mRNA	0.9937604991600671	syntenic	Zm00001d002148_T001	high	frameshift_variant
Zm00001d002150	mRNA	0.8283862163084271	syntenic	Zm00001d002150_T001	high	frameshift_variant
Zm00001d002153	mRNA	1	syntenic	Zm00001d002153_T001	high	frameshift_variant
Zm00001d002161	mRNA	0.9470404984423676	syntenic	Zm00001d002161_T001	high	frameshift_variant
Zm00001d002173	mRNA	0.997649271274095	syntenic	Zm00001d002173_T001	high	frameshift_variant
Zm00001d002178	mRNA	0.9885700389105059	syntenic	Zm00001d002178_T002	high	frameshift_variant
Zm00001d002186	mRNA	0.9296567248171075	syntenic	Zm00001d002186_T001	high	frameshift_variant
Zm00001d002188	mRNA	0.9515931372549019	syntenic	Zm00001d002188_T001	high	frameshift_variant
Zm00001d002241	mRNA	0.9910092807424594	syntenic	Zm00001d002241_T002	high	frameshift_variant
Zm00001d002252	mRNA	0.9980740423710678	syntenic	Zm00001d002252_T001	high	frameshift_variant
Zm00001d002256	mRNA	1	syntenic	Zm00001d002256_T002	high	frameshift_variant
Zm00001d002277	mRNA	0.9573556417057744	syntenic	Zm00001d002277_T001	high	frameshift_variant
Zm00001d002284	mRNA	0.9845857418111753	syntenic	Zm00001d002284_T003	high	frameshift_variant
Zm00001d002290	mRNA	0.9825708061002179	syntenic	Zm00001d002290_T001	high	frameshift_variant
Zm00001d002296	mRNA	0.9960009409550694	syntenic	Zm00001d002296_T001	high	frameshift_variant
Zm00001d002316	mRNA	0.9953007518796992	syntenic	Zm00001d002316_T001	high	frameshift_variant
Zm00001d002323	mRNA	0.9966306082638766	syntenic	Zm00001d002323_T023	high	frameshift_variant
Zm00001d002324	mRNA	0.9963302752293578	syntenic	Zm00001d002324_T001	high	frameshift_variant
Zm00001d002331	mRNA	0.8216911764705882	syntenic	Zm00001d002331_T001	high	frameshift_variant
Zm00001d002333	mRNA	0.9437373178380373	syntenic	Zm00001d002333_T003	high	frameshift_variant
Zm00001d002341	mRNA	0.990916955017301	syntenic	Zm00001d002341_T001	high	frameshift_variant
Zm00001d002345	mRNA	0.8659052453468697	syntenic	Zm00001d002345_T001	high	frameshift_variant
Zm00001d002355	tRNA	1	syntenic	Zm00001d002355_T001	high	frameshift_variant
Zm00001d002356	mRNA	1	syntenic	Zm00001d002356_T001	high	frameshift_variant
Zm00001d002371	mRNA	0.8338886244645407	syntenic	Zm00001d002371_T001	high	frameshift_variant
Zm00001d002375	mRNA	0.9574193548387097	syntenic	Zm00001d002375_T001	high	frameshift_variant
Zm00001d002385	mRNA	0.9861248761149654	syntenic	Zm00001d002385_T002	high	frameshift_variant
Zm00001d002387	mRNA	0.9974542929877344	syntenic	Zm00001d002387_T002	high	frameshift_variant
Zm00001d002391	mRNA	0.9081779053084649	syntenic	Zm00001d002391_T005	high	frameshift_variant
Zm00001d002395	mRNA	0.9260961810466761	syntenic	Zm00001d002395_T001	high	frameshift_variant
Zm00001d002405	mRNA	0.8207171314741036	syntenic	Zm00001d002405_T001	high	frameshift_variant
Zm00001d002409	mRNA	0.9467284308048639	syntenic	Zm00001d002409_T002	high	frameshift_variant
Zm00001d002415	mRNA	0.9583242417630373	syntenic	Zm00001d002415_T001	high	frameshift_variant
Zm00001d002416	mRNA	1	syntenic	Zm00001d002416_T002	high	frameshift_variant
Zm00001d002420	mRNA	0.9980850248946763	syntenic	Zm00001d002420_T001	high	frameshift_variant
Zm00001d002421	mRNA	0.9100401606425703	syntenic	Zm00001d002421_T001	high	frameshift_variant
Zm00001d002427	mRNA	0.9903053805138148	syntenic	Zm00001d002427_T001	high	frameshift_variant
Zm00001d002430	mRNA	0.9959100204498977	syntenic	Zm00001d002430_T001	high	frameshift_variant
Zm00001d002444	mRNA	0.9615524120420748	syntenic	Zm00001d002444_T003	high	frameshift_variant
Zm00001d002447	mRNA	0.9993406593406593	syntenic	Zm00001d002447_T002	high	frameshift_variant
Zm00001d002449	mRNA	0.8938885157824042	syntenic	Zm00001d002449_T001	high	frameshift_variant
Zm00001d002452	mRNA	0.9797835990888383	syntenic	Zm00001d002452_T001	high	frameshift_variant
Zm00001d002454	mRNA	0.9898599710284887	syntenic	Zm00001d002454_T002	high	frameshift_variant
Zm00001d002457	mRNA	0.9973849372384938	syntenic	Zm00001d002457_T002	high	frameshift_variant
Zm00001d002462	mRNA	0.8723263990624084	syntenic	Zm00001d002462_T010	high	frameshift_variant
Zm00001d002463	mRNA	0.9992295839753467	syntenic	Zm00001d002463_T001	high	frameshift_variant
Zm00001d002465	mRNA	0.9759717314487633	syntenic	Zm00001d002465_T001	high	frameshift_variant
Zm00001d002474	mRNA	0.9680962343096234	syntenic	Zm00001d002474_T001	high	frameshift_variant
Zm00001d002476	mRNA	0.9345955249569707	syntenic	Zm00001d002476_T001	high	frameshift_variant
Zm00001d002477	mRNA	0.7613065326633166	syntenic	Zm00001d002477_T001	high	frameshift_variant
Zm00001d002485	mRNA	0.9950592885375494	syntenic	Zm00001d002485_T001	high	frameshift_variant
Zm00001d002491	mRNA	0.9713349713349714	syntenic	Zm00001d002491_T001	high	frameshift_variant
Zm00001d002495	mRNA	1	syntenic	Zm00001d002495_T001	high	frameshift_variant
Zm00001d002498	mRNA	1	syntenic	Zm00001d002498_T001	high	frameshift_variant
Zm00001d002510	mRNA	0.9576776994031471	syntenic	Zm00001d002510_T001	high	frameshift_variant
Zm00001d002529	tRNA	1	syntenic	Zm00001d002529_T001	high	frameshift_variant
Zm00001d002532	mRNA	0.9086558468580941	syntenic	Zm00001d002532_T001	high	frameshift_variant
Zm00001d002534	mRNA	0.8872218306313564	syntenic	Zm00001d002534_T001	high	frameshift_variant
Zm00001d002535	mRNA	1	syntenic	Zm00001d002535_T001	high	frameshift_variant
Zm00001d002541	mRNA	1	syntenic	Zm00001d002541_T001	high	frameshift_variant
Zm00001d002544	mRNA	0.9980974124809742	syntenic	Zm00001d002544_T004	high	frameshift_variant
Zm00001d002549	mRNA	0.9812734082397003	syntenic	Zm00001d002549_T002	high	frameshift_variant
Zm00001d002569	mRNA	1	syntenic	Zm00001d002569_T001	high	frameshift_variant
Zm00001d002571	mRNA	0.9302915082382763	syntenic	Zm00001d002571_T001	high	frameshift_variant
Zm00001d002580	mRNA	0.9899818719587825	syntenic	Zm00001d002580_T004	high	frameshift_variant
Zm00001d002594	mRNA	0.9974874371859297	syntenic	Zm00001d002594_T001	high	frameshift_variant
Zm00001d002599	mRNA	0.997413049726933	syntenic	Zm00001d002599_T002	high	frameshift_variant
Zm00001d002607	mRNA	1	syntenic	Zm00001d002607_T001	high	frameshift_variant
Zm00001d002609	mRNA	0.8085255066387141	syntenic	Zm00001d002609_T001	high	frameshift_variant
Zm00001d002611	mRNA	0.9841694537346711	syntenic	Zm00001d002611_T002	high	frameshift_variant
Zm00001d002614	mRNA	0.9867549668874173	syntenic	Zm00001d002614_T001	high	frameshift_variant
Zm00001d002618	mRNA	1	syntenic	Zm00001d002618_T001	high	frameshift_variant
Zm00001d002630	mRNA	1	syntenic	Zm00001d002630_T002	high	frameshift_variant
Zm00001d002654	mRNA	0.983814215341309	syntenic	Zm00001d002654_T001	high	frameshift_variant
Zm00001d002668	mRNA	0.8964462226406213	syntenic	Zm00001d002668_T004	high	frameshift_variant
Zm00001d002669	mRNA	0.8774509803921569	syntenic	Zm00001d002669_T002	high	frameshift_variant
Zm00001d002683	mRNA	0.9984990619136961	syntenic	Zm00001d002683_T001	high	frameshift_variant
Zm00001d002684	mRNA	0.9993662864385298	syntenic	Zm00001d002684_T001	high	frameshift_variant
Zm00001d002695	mRNA	0.9993038635572572	syntenic	Zm00001d002695_T001	high	frameshift_variant
Zm00001d002701	mRNA	1	syntenic	Zm00001d002701_T001	high	frameshift_variant
