gid	ttype	po	syn	tid	impact	eff
Zm00001d029822	mRNA	0.8547362198906457	syntenic	Zm00001d029822_T001	high	exon_loss_variant
Zm00001d032499	mRNA	0.9411172622043281	syntenic	Zm00001d032499_T001	high	exon_loss_variant
Zm00001d036838	mRNA	0.7952191235059761	syntenic	Zm00001d036838_T001	high	exon_loss_variant
Zm00001d037321	mRNA	0.8497914586148152	syntenic	Zm00001d037321_T001	high	exon_loss_variant
Zm00001d037633	mRNA	0.799565453557849	syntenic	Zm00001d037633_T001	high	exon_loss_variant
Zm00001d037815	mRNA	0.7702508387921393	syntenic	Zm00001d037815_T002	high	exon_loss_variant
Zm00001d038368	mRNA	0.8911371914204775	syntenic	Zm00001d038368_T002	high	exon_loss_variant
Zm00001d041556	mRNA	0.8680212337543475	syntenic	Zm00001d041556_T002	high	exon_loss_variant
Zm00001d042055	mRNA	0.8851895891134892	syntenic	Zm00001d042055_T001	high	exon_loss_variant
Zm00001d042922	mRNA	0.9878902045209903	syntenic	Zm00001d042922_T002	high	exon_loss_variant
Zm00001d044364	mRNA	0.9581263849621762	syntenic	Zm00001d044364_T002	high	exon_loss_variant
Zm00001d045463	mRNA	0.782147315855181	syntenic	Zm00001d045463_T001	high	exon_loss_variant
Zm00001d047248	mRNA	0.7946383409205867	syntenic	Zm00001d047248_T001	high	exon_loss_variant
Zm00001d048419	mRNA	0.9677926158680282	syntenic	Zm00001d048419_T004	high	exon_loss_variant
Zm00001d048982	mRNA	0.8292945085010749	syntenic	Zm00001d048982_T001	high	exon_loss_variant
Zm00001d049398	mRNA	0.7760392340028024	syntenic	Zm00001d049398_T002	high	exon_loss_variant
Zm00001d049771	mRNA	0.907462244595795	syntenic	Zm00001d049771_T001	high	exon_loss_variant
Zm00001d053223	mRNA	0.8870941426007505	syntenic	Zm00001d053223_T001	high	exon_loss_variant
Zm00001d053608	mRNA	0.7763546798029557	syntenic	Zm00001d053608_T002	high	exon_loss_variant
Zm00001d053974	mRNA	0.858609794628752	syntenic	Zm00001d053974_T001	high	exon_loss_variant
ENSRNA049440276	tRNA	0.9879518072289156	syntenic	ENSRNA049440276-T1	high	frameshift_variant
ENSRNA049442601	tRNA	0.9864864864864865	syntenic	ENSRNA049442601-T1	high	frameshift_variant
ENSRNA049445418	tRNA	1	syntenic	ENSRNA049445418-T1	high	frameshift_variant
ENSRNA049445441	tRNA	0.7638888888888888	syntenic	ENSRNA049445441-T1	high	frameshift_variant
ENSRNA049446412	tRNA	1	syntenic	ENSRNA049446412-T1	high	frameshift_variant
ENSRNA049450586	tRNA	0.9885057471264368	syntenic	ENSRNA049450586-T1	high	frameshift_variant
Zm00001d000044	mRNA	0.9992922859164898	syntenic	Zm00001d000044_T001	high	frameshift_variant
Zm00001d000060	mRNA	0.9947848761408083	syntenic	Zm00001d000060_T001	high	frameshift_variant
Zm00001d000117	mRNA	1	syntenic	Zm00001d000117_T001	high	frameshift_variant
Zm00001d000165	mRNA	1	syntenic	Zm00001d000165_T001	high	frameshift_variant
Zm00001d000168	mRNA	0.9947474747474747	syntenic	Zm00001d000168_T001	high	frameshift_variant
Zm00001d000191	mRNA	0.9989380530973452	syntenic	Zm00001d000191_T002	high	frameshift_variant
Zm00001d000217	mRNA	0.9986550100874243	syntenic	Zm00001d000217_T001	high	frameshift_variant
Zm00001d000238	mRNA	0.9851052901900359	syntenic	Zm00001d000238_T001	high	frameshift_variant
Zm00001d000294	mRNA	0.8967704728950404	syntenic	Zm00001d000294_T001	high	frameshift_variant
Zm00001d000388	mRNA	1	syntenic	Zm00001d000388_T001	high	frameshift_variant
Zm00001d001819	mRNA	0.9951768488745981	syntenic	Zm00001d001819_T001	high	frameshift_variant
Zm00001d001826	mRNA	0.994994994994995	syntenic	Zm00001d001826_T002	high	frameshift_variant
Zm00001d001827	mRNA	0.9865313975861466	syntenic	Zm00001d001827_T005	high	frameshift_variant
Zm00001d001856	mRNA	0.965666474321985	syntenic	Zm00001d001856_T002	high	frameshift_variant
Zm00001d001866	mRNA	0.9375	syntenic	Zm00001d001866_T012	high	frameshift_variant
Zm00001d001871	mRNA	0.8425787106446777	syntenic	Zm00001d001871_T001	high	frameshift_variant
Zm00001d001879	mRNA	0.9925475096261334	syntenic	Zm00001d001879_T014	high	frameshift_variant
Zm00001d001897	mRNA	0.9840146750524109	syntenic	Zm00001d001897_T001	high	frameshift_variant
Zm00001d001903	mRNA	0.9444650129581637	syntenic	Zm00001d001903_T003	high	frameshift_variant
Zm00001d001918	mRNA	1	syntenic	Zm00001d001918_T001	high	frameshift_variant
Zm00001d001923	mRNA	0.9879962273857498	syntenic	Zm00001d001923_T004	high	frameshift_variant
Zm00001d001968	mRNA	0.9826889786497404	syntenic	Zm00001d001968_T001	high	frameshift_variant
Zm00001d001974	mRNA	0.9423263015289336	syntenic	Zm00001d001974_T001	high	frameshift_variant
Zm00001d001976	mRNA	0.9815450643776824	syntenic	Zm00001d001976_T001	high	frameshift_variant
Zm00001d001984	mRNA	0.9598583234946871	syntenic	Zm00001d001984_T001	high	frameshift_variant
Zm00001d001988	mRNA	0.9727490734684979	syntenic	Zm00001d001988_T002	high	frameshift_variant
Zm00001d001999	mRNA	0.9942135718043135	syntenic	Zm00001d001999_T009	high	frameshift_variant
Zm00001d002023	mRNA	0.9828444936358606	syntenic	Zm00001d002023_T001	high	frameshift_variant
Zm00001d002026	mRNA	0.9797623468251021	syntenic	Zm00001d002026_T001	high	frameshift_variant
Zm00001d002028	mRNA	0.9769779507133592	syntenic	Zm00001d002028_T001	high	frameshift_variant
Zm00001d002036	mRNA	0.968890487322424	syntenic	Zm00001d002036_T001	high	frameshift_variant
Zm00001d002052	mRNA	0.9777565935811884	syntenic	Zm00001d002052_T001	high	frameshift_variant
Zm00001d002067	mRNA	0.9162956366874443	syntenic	Zm00001d002067_T001	high	frameshift_variant
Zm00001d002075	mRNA	0.9502688172043011	syntenic	Zm00001d002075_T001	high	frameshift_variant
Zm00001d002088	mRNA	1	syntenic	Zm00001d002088_T001	high	frameshift_variant
Zm00001d002138	mRNA	0.9867424242424242	syntenic	Zm00001d002138_T001	high	frameshift_variant
Zm00001d002139	mRNA	1	syntenic	Zm00001d002139_T001	high	frameshift_variant
Zm00001d002143	mRNA	0.91223359624098	syntenic	Zm00001d002143_T002	high	frameshift_variant
Zm00001d002144	mRNA	0.9856938483547926	syntenic	Zm00001d002144_T001	high	frameshift_variant
Zm00001d002153	mRNA	0.7551810521521294	syntenic	Zm00001d002153_T001	high	frameshift_variant
Zm00001d002161	mRNA	0.956386292834891	syntenic	Zm00001d002161_T001	high	frameshift_variant
Zm00001d002182	mRNA	1	syntenic	Zm00001d002182_T001	high	frameshift_variant
Zm00001d002184	mRNA	0.996985409381406	syntenic	Zm00001d002184_T003	high	frameshift_variant
Zm00001d002208	mRNA	0.9101589495507948	syntenic	Zm00001d002208_T001	high	frameshift_variant
Zm00001d002212	mRNA	0.9571132800946466	syntenic	Zm00001d002212_T001	high	frameshift_variant
Zm00001d002214	mRNA	0.8429951690821256	syntenic	Zm00001d002214_T001	high	frameshift_variant
Zm00001d002216	mRNA	0.9987840097279221	syntenic	Zm00001d002216_T001	high	frameshift_variant
Zm00001d002250	mRNA	0.9952053498202006	syntenic	Zm00001d002250_T001	high	frameshift_variant
Zm00001d002268	mRNA	0.971830985915493	syntenic	Zm00001d002268_T001	high	frameshift_variant
Zm00001d002302	mRNA	0.7595181759518176	syntenic	Zm00001d002302_T001	high	frameshift_variant
Zm00001d002345	mRNA	0.9995769881556683	syntenic	Zm00001d002345_T001	high	frameshift_variant
Zm00001d002365	mRNA	1	syntenic	Zm00001d002365_T001	high	frameshift_variant
Zm00001d002375	mRNA	0.8438709677419355	syntenic	Zm00001d002375_T001	high	frameshift_variant
Zm00001d002385	mRNA	0.9861248761149654	syntenic	Zm00001d002385_T002	high	frameshift_variant
Zm00001d002409	mRNA	0.9235668789808917	syntenic	Zm00001d002409_T002	high	frameshift_variant
Zm00001d002415	mRNA	0.961160811695396	syntenic	Zm00001d002415_T001	high	frameshift_variant
Zm00001d002416	mRNA	0.9884534639608118	syntenic	Zm00001d002416_T002	high	frameshift_variant
Zm00001d002425	mRNA	0.8779381443298969	syntenic	Zm00001d002425_T001	high	frameshift_variant
Zm00001d002447	mRNA	0.9993406593406593	syntenic	Zm00001d002447_T002	high	frameshift_variant
Zm00001d002458	mRNA	0.8293550025393601	syntenic	Zm00001d002458_T001	high	frameshift_variant
Zm00001d002468	mRNA	0.9294871794871795	syntenic	Zm00001d002468_T001	high	frameshift_variant
Zm00001d002477	mRNA	0.9673366834170855	syntenic	Zm00001d002477_T001	high	frameshift_variant
Zm00001d002482	mRNA	0.9770114942528736	syntenic	Zm00001d002482_T001	high	frameshift_variant
Zm00001d002505	mRNA	1	syntenic	Zm00001d002505_T001	high	frameshift_variant
Zm00001d002519	mRNA	0.9656616415410385	syntenic	Zm00001d002519_T001	high	frameshift_variant
Zm00001d002529	tRNA	1	syntenic	Zm00001d002529_T001	high	frameshift_variant
Zm00001d002540	mRNA	0.9996210685865858	syntenic	Zm00001d002540_T002	high	frameshift_variant
Zm00001d002544	mRNA	0.9947995941146626	syntenic	Zm00001d002544_T004	high	frameshift_variant
Zm00001d002557	mRNA	0.9913793103448276	syntenic	Zm00001d002557_T001	high	frameshift_variant
Zm00001d002580	mRNA	0.9899818719587825	syntenic	Zm00001d002580_T004	high	frameshift_variant
Zm00001d002603	mRNA	0.9893559444344218	syntenic	Zm00001d002603_T001	high	frameshift_variant
Zm00001d002637	mRNA	0.9923651980276762	syntenic	Zm00001d002637_T001	high	frameshift_variant
Zm00001d002638	mRNA	0.9974489795918368	syntenic	Zm00001d002638_T001	high	frameshift_variant
Zm00001d002654	mRNA	0.9977480647431386	syntenic	Zm00001d002654_T001	high	frameshift_variant
Zm00001d002669	mRNA	0.9953314659197012	syntenic	Zm00001d002669_T002	high	frameshift_variant
Zm00001d002683	mRNA	1	syntenic	Zm00001d002683_T001	high	frameshift_variant
Zm00001d002708	mRNA	1	syntenic	Zm00001d002708_T001	high	frameshift_variant
Zm00001d002712	mRNA	0.964828897338403	syntenic	Zm00001d002712_T001	high	frameshift_variant
Zm00001d002809	mRNA	0.9884439666756248	syntenic	Zm00001d002809_T001	high	frameshift_variant
Zm00001d002979	mRNA	0.9992650661440471	syntenic	Zm00001d002979_T001	high	frameshift_variant
Zm00001d003003	mRNA	0.9744744744744744	syntenic	Zm00001d003003_T001	high	frameshift_variant
Zm00001d003010	tRNA	1	syntenic	Zm00001d003010_T001	high	frameshift_variant
Zm00001d003013	mRNA	0.821444395214887	syntenic	Zm00001d003013_T001	high	frameshift_variant
Zm00001d003016	mRNA	0.9064990803188228	syntenic	Zm00001d003016_T001	high	frameshift_variant
Zm00001d003051	mRNA	0.9735278227984873	syntenic	Zm00001d003051_T001	high	frameshift_variant
Zm00001d003122	tRNA	0.9864864864864865	syntenic	Zm00001d003122_T001	high	frameshift_variant
Zm00001d003127	mRNA	0.9855217174238642	syntenic	Zm00001d003127_T003	high	frameshift_variant
Zm00001d003140	mRNA	0.9878487848784878	syntenic	Zm00001d003140_T001	high	frameshift_variant
Zm00001d003142	mRNA	0.9346857991093518	syntenic	Zm00001d003142_T001	high	frameshift_variant
Zm00001d003160	mRNA	0.9895615866388309	syntenic	Zm00001d003160_T001	high	frameshift_variant
Zm00001d003176	mRNA	0.9957841483979764	syntenic	Zm00001d003176_T001	high	frameshift_variant
Zm00001d003181	mRNA	0.9919678714859438	syntenic	Zm00001d003181_T005	high	frameshift_variant
Zm00001d003254	mRNA	0.9113372093023255	syntenic	Zm00001d003254_T008	high	frameshift_variant
Zm00001d003267	mRNA	0.9980261977390992	syntenic	Zm00001d003267_T011	high	frameshift_variant
Zm00001d003284	mRNA	0.9079417422368783	syntenic	Zm00001d003284_T001	high	frameshift_variant
Zm00001d003329	mRNA	0.9853789536502885	syntenic	Zm00001d003329_T003	high	frameshift_variant
Zm00001d003344	mRNA	1	syntenic	Zm00001d003344_T001	high	frameshift_variant
Zm00001d003365	mRNA	0.9504741833508957	syntenic	Zm00001d003365_T001	high	frameshift_variant
Zm00001d003369	mRNA	0.9982638888888888	syntenic	Zm00001d003369_T004	high	frameshift_variant
Zm00001d003404	mRNA	0.9941927990708479	syntenic	Zm00001d003404_T001	high	frameshift_variant
Zm00001d003419	mRNA	0.9427609427609428	syntenic	Zm00001d003419_T001	high	frameshift_variant
Zm00001d003434	mRNA	0.9884643114635905	syntenic	Zm00001d003434_T002	high	frameshift_variant
Zm00001d003464	mRNA	0.9869681268645	syntenic	Zm00001d003464_T001	high	frameshift_variant
Zm00001d003524	mRNA	0.8507853403141361	syntenic	Zm00001d003524_T001	high	frameshift_variant
Zm00001d003531	mRNA	0.9741205014152851	syntenic	Zm00001d003531_T002	high	frameshift_variant
Zm00001d003549	mRNA	0.9317789291882557	syntenic	Zm00001d003549_T001	high	frameshift_variant
Zm00001d003552	mRNA	0.9709794437726723	syntenic	Zm00001d003552_T001	high	frameshift_variant
Zm00001d003555	mRNA	0.9707967110859087	syntenic	Zm00001d003555_T001	high	frameshift_variant
Zm00001d003584	mRNA	0.99812382739212	syntenic	Zm00001d003584_T001	high	frameshift_variant
Zm00001d003594	mRNA	0.7925311203319502	syntenic	Zm00001d003594_T001	high	frameshift_variant
Zm00001d003621	mRNA	0.9692485104747262	syntenic	Zm00001d003621_T002	high	frameshift_variant
Zm00001d003649	mRNA	0.7660956881275842	syntenic	Zm00001d003649_T005	high	frameshift_variant
Zm00001d003651	mRNA	0.9885550786838341	syntenic	Zm00001d003651_T001	high	frameshift_variant
Zm00001d003652	mRNA	0.993065693430657	syntenic	Zm00001d003652_T003	high	frameshift_variant
Zm00001d003676	mRNA	0.9427377220480668	syntenic	Zm00001d003676_T001	high	frameshift_variant
Zm00001d003724	mRNA	0.9979748886188741	syntenic	Zm00001d003724_T001	high	frameshift_variant
Zm00001d003778	mRNA	0.9899285250162443	syntenic	Zm00001d003778_T001	high	frameshift_variant
Zm00001d003781	mRNA	0.9512905911740216	syntenic	Zm00001d003781_T002	high	frameshift_variant
Zm00001d003784	mRNA	0.9863252836776258	syntenic	Zm00001d003784_T001	high	frameshift_variant
Zm00001d003807	mRNA	0.9216896518468511	syntenic	Zm00001d003807_T001	high	frameshift_variant
Zm00001d003817	mRNA	0.9941453114502351	syntenic	Zm00001d003817_T002	high	frameshift_variant
Zm00001d003840	mRNA	0.997275204359673	syntenic	Zm00001d003840_T001	high	frameshift_variant
Zm00001d003848	mRNA	0.9895065584009993	syntenic	Zm00001d003848_T004	high	frameshift_variant
Zm00001d003850	mRNA	0.9883570504527813	syntenic	Zm00001d003850_T001	high	frameshift_variant
Zm00001d003855	mRNA	0.9946635730858469	syntenic	Zm00001d003855_T010	high	frameshift_variant
Zm00001d003895	mRNA	0.8035857639818036	syntenic	Zm00001d003895_T001	high	frameshift_variant
Zm00001d003930	mRNA	0.9830827067669173	syntenic	Zm00001d003930_T001	high	frameshift_variant
Zm00001d003945	mRNA	0.9475757575757576	syntenic	Zm00001d003945_T002	high	frameshift_variant
Zm00001d003958	mRNA	0.9882529367658085	syntenic	Zm00001d003958_T013	high	frameshift_variant
Zm00001d003967	mRNA	0.8817843866171003	syntenic	Zm00001d003967_T001	high	frameshift_variant
Zm00001d004009	mRNA	0.9992520568436799	syntenic	Zm00001d004009_T001	high	frameshift_variant
Zm00001d004067	mRNA	0.9998823806163256	syntenic	Zm00001d004067_T001	high	frameshift_variant
Zm00001d004074	mRNA	0.9802172855521323	syntenic	Zm00001d004074_T001	high	frameshift_variant
Zm00001d004087	mRNA	1	syntenic	Zm00001d004087_T001	high	frameshift_variant
Zm00001d004127	mRNA	1	syntenic	Zm00001d004127_T001	high	frameshift_variant
Zm00001d004130	mRNA	0.8862521752887201	syntenic	Zm00001d004130_T001	high	frameshift_variant
Zm00001d004136	mRNA	0.9407909604519774	syntenic	Zm00001d004136_T001	high	frameshift_variant
Zm00001d004245	mRNA	1	syntenic	Zm00001d004245_T001	high	frameshift_variant
Zm00001d004260	mRNA	0.8860356865787432	syntenic	Zm00001d004260_T001	high	frameshift_variant
Zm00001d004264	tRNA	0.9459459459459459	syntenic	Zm00001d004264_T001	high	frameshift_variant
Zm00001d004271	tRNA	0.9863013698630136	syntenic	Zm00001d004271_T001	high	frameshift_variant
Zm00001d004277	mRNA	0.9966329966329966	syntenic	Zm00001d004277_T001	high	frameshift_variant
Zm00001d004279	mRNA	0.9998260264439806	syntenic	Zm00001d004279_T001	high	frameshift_variant
Zm00001d004353	mRNA	0.9965870307167235	syntenic	Zm00001d004353_T003	high	frameshift_variant
Zm00001d004387	mRNA	0.9998261020780802	syntenic	Zm00001d004387_T002	high	frameshift_variant
Zm00001d004416	mRNA	0.9997296972609322	syntenic	Zm00001d004416_T001	high	frameshift_variant
Zm00001d004446	mRNA	1	syntenic	Zm00001d004446_T001	high	frameshift_variant
Zm00001d004457	mRNA	0.9983296213808464	syntenic	Zm00001d004457_T001	high	frameshift_variant
Zm00001d004484	mRNA	0.9786771105308965	syntenic	Zm00001d004484_T001	high	frameshift_variant
Zm00001d004485	mRNA	0.9461279461279462	syntenic	Zm00001d004485_T001	high	frameshift_variant
Zm00001d004489	mRNA	0.9761233626264301	syntenic	Zm00001d004489_T002	high	frameshift_variant
Zm00001d004493	mRNA	0.9983818770226537	syntenic	Zm00001d004493_T001	high	frameshift_variant
Zm00001d004494	mRNA	0.9988947222989776	syntenic	Zm00001d004494_T001	high	frameshift_variant
Zm00001d004497	mRNA	1	syntenic	Zm00001d004497_T001	high	frameshift_variant
Zm00001d004508	mRNA	1	syntenic	Zm00001d004508_T001	high	frameshift_variant
Zm00001d004526	mRNA	0.979982842436374	syntenic	Zm00001d004526_T001	high	frameshift_variant
Zm00001d004535	mRNA	0.9968470835522859	syntenic	Zm00001d004535_T001	high	frameshift_variant
Zm00001d004548	mRNA	1	syntenic	Zm00001d004548_T001	high	frameshift_variant
Zm00001d004564	mRNA	0.9980234149308195	syntenic	Zm00001d004564_T004	high	frameshift_variant
Zm00001d004587	mRNA	1	syntenic	Zm00001d004587_T001	high	frameshift_variant
Zm00001d004621	mRNA	0.8001808318264014	syntenic	Zm00001d004621_T001	high	frameshift_variant
Zm00001d004699	mRNA	0.9916666666666667	syntenic	Zm00001d004699_T001	high	frameshift_variant
Zm00001d004700	mRNA	0.9951171875	syntenic	Zm00001d004700_T001	high	frameshift_variant
Zm00001d004706	mRNA	0.9946374446257868	syntenic	Zm00001d004706_T002	high	frameshift_variant
Zm00001d004727	mRNA	0.9996781461216607	syntenic	Zm00001d004727_T001	high	frameshift_variant
Zm00001d004738	mRNA	0.9450243562978428	syntenic	Zm00001d004738_T001	high	frameshift_variant
Zm00001d004786	mRNA	0.9994369369369369	syntenic	Zm00001d004786_T001	high	frameshift_variant
Zm00001d004794	mRNA	0.8	syntenic	Zm00001d004794_T001	high	frameshift_variant
Zm00001d004898	mRNA	0.9787054606788952	syntenic	Zm00001d004898_T002	high	frameshift_variant
Zm00001d004911	mRNA	1	syntenic	Zm00001d004911_T001	high	frameshift_variant
Zm00001d004915	mRNA	0.9941348973607038	syntenic	Zm00001d004915_T001	high	frameshift_variant
Zm00001d004916	mRNA	0.9274725274725275	syntenic	Zm00001d004916_T001	high	frameshift_variant
Zm00001d004918	mRNA	0.9811209439528024	syntenic	Zm00001d004918_T001	high	frameshift_variant
Zm00001d004939	mRNA	0.9902777777777778	syntenic	Zm00001d004939_T001	high	frameshift_variant
Zm00001d004955	mRNA	0.9923422233958278	syntenic	Zm00001d004955_T001	high	frameshift_variant
Zm00001d004982	mRNA	0.8623157292113925	syntenic	Zm00001d004982_T005	high	frameshift_variant
Zm00001d004995	mRNA	1	syntenic	Zm00001d004995_T001	high	frameshift_variant
Zm00001d004999	mRNA	0.9911797133406836	syntenic	Zm00001d004999_T001	high	frameshift_variant
Zm00001d005015	mRNA	0.9854628921193573	syntenic	Zm00001d005015_T001	high	frameshift_variant
Zm00001d005016	mRNA	0.9471179270227393	syntenic	Zm00001d005016_T005	high	frameshift_variant
Zm00001d005055	mRNA	0.9619883040935673	syntenic	Zm00001d005055_T001	high	frameshift_variant
Zm00001d005118	mRNA	0.9331006399069226	syntenic	Zm00001d005118_T002	high	frameshift_variant
Zm00001d005124	mRNA	0.9921700223713646	syntenic	Zm00001d005124_T001	high	frameshift_variant
Zm00001d005163	mRNA	0.9936305732484076	syntenic	Zm00001d005163_T001	high	frameshift_variant
Zm00001d005172	mRNA	0.9944985188319933	syntenic	Zm00001d005172_T001	high	frameshift_variant
Zm00001d005189	mRNA	0.9951963831590845	syntenic	Zm00001d005189_T001	high	frameshift_variant
Zm00001d005237	tRNA	0.9863013698630136	syntenic	Zm00001d005237_T001	high	frameshift_variant
Zm00001d005241	mRNA	0.9761169201520913	syntenic	Zm00001d005241_T001	high	frameshift_variant
Zm00001d005248	mRNA	0.9971825316965184	syntenic	Zm00001d005248_T003	high	frameshift_variant
Zm00001d005258	mRNA	0.9997689463955638	syntenic	Zm00001d005258_T001	high	frameshift_variant
Zm00001d005278	mRNA	0.9996258885147774	syntenic	Zm00001d005278_T001	high	frameshift_variant
Zm00001d005285	mRNA	1	syntenic	Zm00001d005285_T001	high	frameshift_variant
Zm00001d005286	mRNA	0.9990476190476191	syntenic	Zm00001d005286_T001	high	frameshift_variant
Zm00001d005297	mRNA	0.9199494659469393	syntenic	Zm00001d005297_T006	high	frameshift_variant
Zm00001d005317	mRNA	0.9616483068135455	syntenic	Zm00001d005317_T001	high	frameshift_variant
Zm00001d005324	mRNA	0.9025641025641026	syntenic	Zm00001d005324_T004	high	frameshift_variant
Zm00001d005360	mRNA	0.9951219512195122	syntenic	Zm00001d005360_T001	high	frameshift_variant
Zm00001d005374	mRNA	0.974025974025974	syntenic	Zm00001d005374_T001	high	frameshift_variant
Zm00001d005375	mRNA	0.9861702127659574	syntenic	Zm00001d005375_T001	high	frameshift_variant
Zm00001d005383	mRNA	1	syntenic	Zm00001d005383_T003	high	frameshift_variant
Zm00001d005391	mRNA	1	syntenic	Zm00001d005391_T001	high	frameshift_variant
Zm00001d005393	mRNA	0.8855323929596804	syntenic	Zm00001d005393_T006	high	frameshift_variant
Zm00001d005402	mRNA	0.9954337899543378	syntenic	Zm00001d005402_T002	high	frameshift_variant
Zm00001d005424	mRNA	0.971131093232371	syntenic	Zm00001d005424_T004	high	frameshift_variant
Zm00001d005450	mRNA	0.8867267513314215	syntenic	Zm00001d005450_T003	high	frameshift_variant
Zm00001d005457	mRNA	1	syntenic	Zm00001d005457_T001	high	frameshift_variant
Zm00001d005463	mRNA	0.9553571428571429	syntenic	Zm00001d005463_T001	high	frameshift_variant
Zm00001d005465	mRNA	0.9989106753812637	syntenic	Zm00001d005465_T001	high	frameshift_variant
Zm00001d005478	mRNA	0.9963320463320463	syntenic	Zm00001d005478_T009	high	frameshift_variant
Zm00001d005528	mRNA	0.9992353278531829	syntenic	Zm00001d005528_T001	high	frameshift_variant
Zm00001d005534	mRNA	0.9997842735411498	syntenic	Zm00001d005534_T001	high	frameshift_variant
Zm00001d005578	mRNA	0.9042735042735043	syntenic	Zm00001d005578_T001	high	frameshift_variant
Zm00001d005590	mRNA	0.9478577710767684	syntenic	Zm00001d005590_T001	high	frameshift_variant
Zm00001d005617	mRNA	0.9994582881906826	syntenic	Zm00001d005617_T001	high	frameshift_variant
Zm00001d005642	mRNA	0.9994692144373672	syntenic	Zm00001d005642_T002	high	frameshift_variant
Zm00001d005682	mRNA	0.9592316738533908	syntenic	Zm00001d005682_T001	high	frameshift_variant
Zm00001d005686	mRNA	0.9990272373540856	syntenic	Zm00001d005686_T001	high	frameshift_variant
Zm00001d005690	mRNA	0.9989389920424403	syntenic	Zm00001d005690_T001	high	frameshift_variant
Zm00001d005699	mRNA	0.99812734082397	syntenic	Zm00001d005699_T001	high	frameshift_variant
Zm00001d005701	mRNA	0.9968051118210862	syntenic	Zm00001d005701_T001	high	frameshift_variant
Zm00001d005705	mRNA	0.9997986712301188	syntenic	Zm00001d005705_T001	high	frameshift_variant
Zm00001d005750	mRNA	1	syntenic	Zm00001d005750_T002	high	frameshift_variant
Zm00001d005832	mRNA	1	syntenic	Zm00001d005832_T001	high	frameshift_variant
Zm00001d005873	mRNA	0.9864016736401674	syntenic	Zm00001d005873_T001	high	frameshift_variant
Zm00001d005898	mRNA	0.9454072790294628	syntenic	Zm00001d005898_T001	high	frameshift_variant
Zm00001d005908	mRNA	0.9958691910499139	syntenic	Zm00001d005908_T001	high	frameshift_variant
Zm00001d005923	mRNA	0.9942028985507246	syntenic	Zm00001d005923_T001	high	frameshift_variant
Zm00001d005946	mRNA	0.9724409448818898	syntenic	Zm00001d005946_T001	high	frameshift_variant
Zm00001d005957	mRNA	0.9830659536541889	syntenic	Zm00001d005957_T001	high	frameshift_variant
Zm00001d005962	mRNA	0.9777777777777777	syntenic	Zm00001d005962_T001	high	frameshift_variant
Zm00001d006002	mRNA	0.9942148760330578	syntenic	Zm00001d006002_T001	high	frameshift_variant
Zm00001d006035	mRNA	1	syntenic	Zm00001d006035_T001	high	frameshift_variant
Zm00001d006052	mRNA	1	syntenic	Zm00001d006052_T004	high	frameshift_variant
