gid	ttype	po	syn	tid	impact	eff
ZePHBv11032716m.g	mRNA	0.9200391416788984	syntenic	ZePHBv11032716m	high	exon_loss_variant
ZePHBv11038997m.g	mRNA	0.7697983275946877	syntenic	ZePHBv11038997m	high	exon_loss_variant
ZePHBv11039876m.g	mRNA	0.7541345093715546	syntenic	ZePHBv11039876m	high	exon_loss_variant
ZePHBv11040262m.g	mRNA	0.8767714109673445	syntenic	ZePHBv11040262m	high	exon_loss_variant
ZePHBv11041229m.g	mRNA	0.821089528260552	syntenic	ZePHBv11041229m	high	exon_loss_variant
ZePHBv11046272m.g	mRNA	0.8577472236911687	syntenic	ZePHBv11046272m	high	exon_loss_variant
ZePHBv11046970m.g	mRNA	0.8188638799571275	syntenic	ZePHBv11046970m	high	exon_loss_variant
ZePHBv11047200m.g	mRNA	0.9461480927449514	syntenic	ZePHBv11047200m	high	exon_loss_variant
ZePHBv11051224m.g	mRNA	0.8528285835814547	syntenic	ZePHBv11051224m	high	exon_loss_variant
ZePHBv11056476m.g	mRNA	0.8214285714285714	syntenic	ZePHBv11056476m	high	exon_loss_variant
ZePHBv11057107m.g	mRNA	0.8051599032518141	syntenic	ZePHBv11057107m	high	exon_loss_variant
ZePHBv11058009m.g	mRNA	0.9266862170087976	syntenic	ZePHBv11058009m	high	exon_loss_variant
ZePHBv11058254m.g	mRNA	0.7647058823529411	syntenic	ZePHBv11058254m	high	exon_loss_variant
ZePHBv11058330m.g	mRNA	0.7955398542724663	syntenic	ZePHBv11058330m	high	exon_loss_variant
ZePHBv11000014m.g	mRNA	0.9996554100620262	syntenic	ZePHBv11000014m	high	frameshift_variant
ZePHBv11000024m.g	mRNA	0.9864864864864865	syntenic	ZePHBv11000024m	high	frameshift_variant
ZePHBv11000054m.g	mRNA	0.999247554552295	syntenic	ZePHBv11000054m	high	frameshift_variant
ZePHBv11000087m.g	mRNA	0.9107142857142857	syntenic	ZePHBv11000087m	high	frameshift_variant
ZePHBv11000096m.g	mRNA	1	syntenic	ZePHBv11000096m	high	frameshift_variant
ZePHBv11000125m.g	mRNA	0.9922178988326849	syntenic	ZePHBv11000125m	high	frameshift_variant
ZePHBv11000465m.g	mRNA	0.9969040247678018	syntenic	ZePHBv11000465m	high	frameshift_variant
ZePHBv11000478m.g	mRNA	0.9958677685950413	syntenic	ZePHBv11000478m	high	frameshift_variant
ZePHBv11000552m.g	mRNA	0.9966187658495351	syntenic	ZePHBv11000552m	high	frameshift_variant
ZePHBv11000556m.g	mRNA	0.9848116646415553	syntenic	ZePHBv11000556m	high	frameshift_variant
ZePHBv11000594m.g	mRNA	0.7884444444444444	syntenic	ZePHBv11000593m	high	frameshift_variant
ZePHBv11000638m.g	mRNA	0.9911591355599214	syntenic	ZePHBv11000638m	high	frameshift_variant
ZePHBv11000640m.g	mRNA	0.9864729458917836	syntenic	ZePHBv11000640m	high	frameshift_variant
ZePHBv11000687m.g	mRNA	1	syntenic	ZePHBv11000687m	high	frameshift_variant
ZePHBv11000707m.g	mRNA	0.9596083231334149	syntenic	ZePHBv11000707m	high	frameshift_variant
ZePHBv11000745m.g	mRNA	0.978319783197832	syntenic	ZePHBv11000745m	high	frameshift_variant
ZePHBv11000750m.g	mRNA	0.7925505261399699	syntenic	ZePHBv11000750m	high	frameshift_variant
ZePHBv11000754m.g	mRNA	0.944794952681388	syntenic	ZePHBv11000754m	high	frameshift_variant
ZePHBv11000766m.g	mRNA	0.9955555555555555	syntenic	ZePHBv11000766m	high	frameshift_variant
ZePHBv11000768m.g	mRNA	1	syntenic	ZePHBv11000768m	high	frameshift_variant
ZePHBv11000784m.g	mRNA	0.9783225806451613	syntenic	ZePHBv11000783m	high	frameshift_variant
ZePHBv11000797m.g	mRNA	0.91343669250646	syntenic	ZePHBv11000797m	high	frameshift_variant
ZePHBv11000801m.g	mRNA	0.9979123173277662	syntenic	ZePHBv11000801m	high	frameshift_variant
ZePHBv11000803m.g	mRNA	0.9971830985915493	syntenic	ZePHBv11000803m	high	frameshift_variant
ZePHBv11000897m.g	mRNA	0.9067761806981519	syntenic	ZePHBv11000897m	high	frameshift_variant
ZePHBv11000939m.g	mRNA	0.9880434782608696	syntenic	ZePHBv11000939m	high	frameshift_variant
ZePHBv11000944m.g	mRNA	1	syntenic	ZePHBv11000944m	high	frameshift_variant
ZePHBv11000964m.g	mRNA	0.9992872416250891	syntenic	ZePHBv11000964m	high	frameshift_variant
ZePHBv11000970m.g	mRNA	0.9890669462333384	syntenic	ZePHBv11000970m	high	frameshift_variant
ZePHBv11000978m.g	mRNA	1	syntenic	ZePHBv11000978m	high	frameshift_variant
ZePHBv11000999m.g	mRNA	0.9975550122249389	syntenic	ZePHBv11000999m	high	frameshift_variant
ZePHBv11001035m.g	mRNA	1	syntenic	ZePHBv11001035m	high	frameshift_variant
ZePHBv11001078m.g	mRNA	1	syntenic	ZePHBv11001078m	high	frameshift_variant
ZePHBv11001083m.g	mRNA	0.9989484752891693	syntenic	ZePHBv11001083m	high	frameshift_variant
ZePHBv11001096m.g	mRNA	0.978225806451613	syntenic	ZePHBv11001096m	high	frameshift_variant
ZePHBv11001100m.g	mRNA	1	syntenic	ZePHBv11001100m	high	frameshift_variant
ZePHBv11001176m.g	mRNA	0.9937836717778699	syntenic	ZePHBv11001176m	high	frameshift_variant
ZePHBv11001191m.g	mRNA	0.9711701526286037	syntenic	ZePHBv11001191m	high	frameshift_variant
ZePHBv11001204m.g	mRNA	0.9787234042553191	syntenic	ZePHBv11001204m	high	frameshift_variant
ZePHBv11001211m.g	mRNA	0.9431309904153354	syntenic	ZePHBv11001211m	high	frameshift_variant
ZePHBv11001282m.g	mRNA	0.9695993816823393	syntenic	ZePHBv11001282m	high	frameshift_variant
ZePHBv11001296m.g	mRNA	0.9856733524355301	syntenic	ZePHBv11001296m	high	frameshift_variant
ZePHBv11001307m.g	mRNA	0.9185555128697657	syntenic	ZePHBv11001307m	high	frameshift_variant
ZePHBv11001503m.g	mRNA	0.9949849548645938	syntenic	ZePHBv11001503m	high	frameshift_variant
ZePHBv11001521m.g	mRNA	0.9632107023411371	syntenic	ZePHBv11001521m	high	frameshift_variant
ZePHBv11001536m.g	mRNA	0.9990476190476191	syntenic	ZePHBv11001536m	high	frameshift_variant
ZePHBv11001583m.g	mRNA	0.9445727482678984	syntenic	ZePHBv11001583m	high	frameshift_variant
ZePHBv11001675m.g	mRNA	0.9718053660754888	syntenic	ZePHBv11001675m	high	frameshift_variant
ZePHBv11001695m.g	mRNA	0.9804741980474198	syntenic	ZePHBv11001695m	high	frameshift_variant
ZePHBv11001699m.g	mRNA	0.9786660414957215	syntenic	ZePHBv11001699m	high	frameshift_variant
ZePHBv11001703m.g	mRNA	0.9967433782023448	syntenic	ZePHBv11001703m	high	frameshift_variant
ZePHBv11001820m.g	mRNA	0.999553770638108	syntenic	ZePHBv11001820m	high	frameshift_variant
ZePHBv11001824m.g	mRNA	1	syntenic	ZePHBv11001824m	high	frameshift_variant
ZePHBv11001826m.g	mRNA	0.9976474542093766	syntenic	ZePHBv11001826m	high	frameshift_variant
ZePHBv11001857m.g	mRNA	0.998546511627907	syntenic	ZePHBv11001857m	high	frameshift_variant
ZePHBv11001877m.g	mRNA	0.97751873438801	syntenic	ZePHBv11001877m	high	frameshift_variant
ZePHBv11001928m.g	mRNA	0.9892928842293107	syntenic	ZePHBv11001928m	high	frameshift_variant
ZePHBv11002016m.g	mRNA	0.9097549481621112	syntenic	ZePHBv11002016m	high	frameshift_variant
ZePHBv11002055m.g	mRNA	0.9954128440366973	syntenic	ZePHBv11002055m	high	frameshift_variant
ZePHBv11002127m.g	mRNA	0.9988968560397132	syntenic	ZePHBv11002127m	high	frameshift_variant
ZePHBv11002139m.g	mRNA	0.9935064935064936	syntenic	ZePHBv11002139m	high	frameshift_variant
ZePHBv11002156m.g	mRNA	0.9953426480372588	syntenic	ZePHBv11002156m	high	frameshift_variant
ZePHBv11002175m.g	mRNA	0.9560570071258907	syntenic	ZePHBv11002175m	high	frameshift_variant
ZePHBv11002221m.g	mRNA	0.9965457685664939	syntenic	ZePHBv11002221m	high	frameshift_variant
ZePHBv11002287m.g	mRNA	0.9961240310077519	syntenic	ZePHBv11002287m	high	frameshift_variant
ZePHBv11002290m.g	mRNA	0.9749552772808586	syntenic	ZePHBv11002290m	high	frameshift_variant
ZePHBv11002338m.g	mRNA	0.9851380042462845	syntenic	ZePHBv11002338m	high	frameshift_variant
ZePHBv11002381m.g	mRNA	0.9962894248608535	syntenic	ZePHBv11002381m	high	frameshift_variant
ZePHBv11002400m.g	mRNA	0.9889857732905002	syntenic	ZePHBv11002400m	high	frameshift_variant
ZePHBv11002439m.g	mRNA	0.9340659340659341	syntenic	ZePHBv11002439m	high	frameshift_variant
ZePHBv11002451m.g	mRNA	0.9988571428571429	syntenic	ZePHBv11002451m	high	frameshift_variant
ZePHBv11002471m.g	mRNA	1	syntenic	ZePHBv11002471m	high	frameshift_variant
ZePHBv11002479m.g	mRNA	0.983926521239954	syntenic	ZePHBv11002479m	high	frameshift_variant
ZePHBv11002490m.g	mRNA	0.9884125144843569	syntenic	ZePHBv11002490m	high	frameshift_variant
ZePHBv11002493m.g	mRNA	0.9631782945736435	syntenic	ZePHBv11002493m	high	frameshift_variant
ZePHBv11002527m.g	mRNA	0.8691844553913519	syntenic	ZePHBv11002527m	high	frameshift_variant
ZePHBv11002562m.g	mRNA	0.9691011235955056	syntenic	ZePHBv11002562m	high	frameshift_variant
ZePHBv11002598m.g	mRNA	0.9690611664295875	syntenic	ZePHBv11002598m	high	frameshift_variant
ZePHBv11002609m.g	mRNA	0.8852231070661105	syntenic	ZePHBv11002609m	high	frameshift_variant
ZePHBv11002652m.g	mRNA	0.9895833333333334	syntenic	ZePHBv11002652m	high	frameshift_variant
ZePHBv11002673m.g	mRNA	0.9997443762781186	syntenic	ZePHBv11002673m	high	frameshift_variant
ZePHBv11002688m.g	mRNA	0.9596687072380267	syntenic	ZePHBv11002688m	high	frameshift_variant
ZePHBv11002692m.g	mRNA	0.9346733668341709	syntenic	ZePHBv11002692m	high	frameshift_variant
ZePHBv11002731m.g	mRNA	0.8711493872143093	syntenic	ZePHBv11002731m	high	frameshift_variant
ZePHBv11002734m.g	mRNA	0.9606202313561408	syntenic	ZePHBv11002734m	high	frameshift_variant
ZePHBv11002761m.g	mRNA	0.985	syntenic	ZePHBv11002761m	high	frameshift_variant
ZePHBv11002805m.g	mRNA	0.9145678017328229	syntenic	ZePHBv11002805m	high	frameshift_variant
ZePHBv11002838m.g	mRNA	0.9668721109399075	syntenic	ZePHBv11002838m	high	frameshift_variant
ZePHBv11002876m.g	mRNA	1	syntenic	ZePHBv11002876m	high	frameshift_variant
ZePHBv11002919m.g	mRNA	0.9122529644268774	syntenic	ZePHBv11002919m	high	frameshift_variant
ZePHBv11002923m.g	mRNA	0.9741513850955911	syntenic	ZePHBv11002923m	high	frameshift_variant
ZePHBv11002954m.g	mRNA	1	syntenic	ZePHBv11002954m	high	frameshift_variant
ZePHBv11003040m.g	mRNA	0.999096657633243	syntenic	ZePHBv11003040m	high	frameshift_variant
ZePHBv11003083m.g	mRNA	1	syntenic	ZePHBv11003083m	high	frameshift_variant
ZePHBv11003100m.g	mRNA	0.988227807826917	syntenic	ZePHBv11003099m	high	frameshift_variant
ZePHBv11003136m.g	mRNA	0.9929278642149929	syntenic	ZePHBv11003136m	high	frameshift_variant
ZePHBv11003141m.g	mRNA	0.9846153846153847	syntenic	ZePHBv11003141m	high	frameshift_variant
ZePHBv11003145m.g	mRNA	0.9832621082621082	syntenic	ZePHBv11003145m	high	frameshift_variant
ZePHBv11003157m.g	mRNA	0.9391080617495712	syntenic	ZePHBv11003157m	high	frameshift_variant
ZePHBv11003168m.g	mRNA	0.9927927927927928	syntenic	ZePHBv11003168m	high	frameshift_variant
ZePHBv11003185m.g	mRNA	0.9986859395532195	syntenic	ZePHBv11003185m	high	frameshift_variant
ZePHBv11003215m.g	mRNA	0.9986320109439124	syntenic	ZePHBv11003215m	high	frameshift_variant
ZePHBv11003223m.g	mRNA	0.8764732806957318	syntenic	ZePHBv11003223m	high	frameshift_variant
ZePHBv11003276m.g	mRNA	0.9783783783783784	syntenic	ZePHBv11003276m	high	frameshift_variant
ZePHBv11003290m.g	mRNA	1	syntenic	ZePHBv11003290m	high	frameshift_variant
ZePHBv11003297m.g	mRNA	0.9995276334435522	syntenic	ZePHBv11003297m	high	frameshift_variant
ZePHBv11003302m.g	mRNA	0.9098248024733768	syntenic	ZePHBv11003302m	high	frameshift_variant
ZePHBv11003336m.g	mRNA	0.9851173440183171	syntenic	ZePHBv11003336m	high	frameshift_variant
ZePHBv11003341m.g	mRNA	0.9953542392566783	syntenic	ZePHBv11003341m	high	frameshift_variant
ZePHBv11003415m.g	mRNA	0.964572192513369	syntenic	ZePHBv11003415m	high	frameshift_variant
ZePHBv11003471m.g	mRNA	0.8323133414932681	syntenic	ZePHBv11003471m	high	frameshift_variant
ZePHBv11003479m.g	mRNA	0.9945945945945946	syntenic	ZePHBv11003479m	high	frameshift_variant
ZePHBv11003481m.g	mRNA	0.9905266090833101	syntenic	ZePHBv11003481m	high	frameshift_variant
ZePHBv11003523m.g	mRNA	0.9624342599549212	syntenic	ZePHBv11003523m	high	frameshift_variant
ZePHBv11003528m.g	mRNA	0.9302077783697389	syntenic	ZePHBv11003528m	high	frameshift_variant
ZePHBv11003538m.g	mRNA	0.9563246806757314	syntenic	ZePHBv11003538m	high	frameshift_variant
ZePHBv11003577m.g	mRNA	0.8748832866479925	syntenic	ZePHBv11003577m	high	frameshift_variant
ZePHBv11003615m.g	mRNA	0.9784900885702236	syntenic	ZePHBv11003615m	high	frameshift_variant
ZePHBv11003717m.g	mRNA	0.9961151509114453	syntenic	ZePHBv11003717m	high	frameshift_variant
ZePHBv11003720m.g	mRNA	0.9633385335413417	syntenic	ZePHBv11003720m	high	frameshift_variant
ZePHBv11003800m.g	mRNA	0.999199038846616	syntenic	ZePHBv11003800m	high	frameshift_variant
ZePHBv11003864m.g	mRNA	0.7924944812362031	syntenic	ZePHBv11003864m	high	frameshift_variant
ZePHBv11003898m.g	mRNA	0.997946611909651	syntenic	ZePHBv11003898m	high	frameshift_variant
ZePHBv11003912m.g	mRNA	0.9899448589036652	syntenic	ZePHBv11003912m	high	frameshift_variant
ZePHBv11003917m.g	mRNA	0.99800796812749	syntenic	ZePHBv11003917m	high	frameshift_variant
ZePHBv11003949m.g	mRNA	0.9987646695491044	syntenic	ZePHBv11003949m	high	frameshift_variant
ZePHBv11003955m.g	mRNA	0.9987577639751553	syntenic	ZePHBv11003955m	high	frameshift_variant
ZePHBv11003956m.g	mRNA	0.9989212513484358	syntenic	ZePHBv11003956m	high	frameshift_variant
ZePHBv11003983m.g	mRNA	0.9991841174870819	syntenic	ZePHBv11003983m	high	frameshift_variant
ZePHBv11003991m.g	mRNA	0.7989823600070182	syntenic	ZePHBv11003991m	high	frameshift_variant
ZePHBv11004031m.g	mRNA	0.9991181657848325	syntenic	ZePHBv11004031m	high	frameshift_variant
ZePHBv11004061m.g	mRNA	1	syntenic	ZePHBv11004061m	high	frameshift_variant
ZePHBv11004075m.g	mRNA	0.9623276337562052	syntenic	ZePHBv11004075m	high	frameshift_variant
ZePHBv11004088m.g	mRNA	0.9486552567237164	syntenic	ZePHBv11004088m	high	frameshift_variant
ZePHBv11004097m.g	mRNA	0.9723101265822784	syntenic	ZePHBv11004097m	high	frameshift_variant
ZePHBv11004164m.g	mRNA	1	syntenic	ZePHBv11004164m	high	frameshift_variant
ZePHBv11004171m.g	mRNA	0.9965721408538486	syntenic	ZePHBv11004171m	high	frameshift_variant
ZePHBv11004185m.g	mRNA	0.9938775510204082	syntenic	ZePHBv11004185m	high	frameshift_variant
ZePHBv11004254m.g	mRNA	0.9994416972403892	syntenic	ZePHBv11004254m	high	frameshift_variant
ZePHBv11004347m.g	mRNA	0.9904912836767037	syntenic	ZePHBv11004347m	high	frameshift_variant
ZePHBv11004358m.g	mRNA	0.977862920391656	syntenic	ZePHBv11004358m	high	frameshift_variant
ZePHBv11004576m.g	mRNA	0.9894598155467721	syntenic	ZePHBv11004576m	high	frameshift_variant
ZePHBv11004590m.g	mRNA	0.9795918367346939	syntenic	ZePHBv11004590m	high	frameshift_variant
ZePHBv11004605m.g	mRNA	0.9953292853806632	syntenic	ZePHBv11004605m	high	frameshift_variant
ZePHBv11004663m.g	mRNA	0.9997022036926743	syntenic	ZePHBv11004663m	high	frameshift_variant
ZePHBv11004672m.g	mRNA	0.9897153790959101	syntenic	ZePHBv11004672m	high	frameshift_variant
ZePHBv11004703m.g	mRNA	0.974764967837704	syntenic	ZePHBv11004703m	high	frameshift_variant
ZePHBv11004713m.g	mRNA	0.9825016202203499	syntenic	ZePHBv11004713m	high	frameshift_variant
ZePHBv11004722m.g	mRNA	0.9123123123123124	syntenic	ZePHBv11004722m	high	frameshift_variant
ZePHBv11004778m.g	mRNA	0.9989010989010989	syntenic	ZePHBv11004778m	high	frameshift_variant
ZePHBv11004789m.g	mRNA	0.7839046199701938	syntenic	ZePHBv11004789m	high	frameshift_variant
ZePHBv11004808m.g	mRNA	0.9907108239095315	syntenic	ZePHBv11004808m	high	frameshift_variant
ZePHBv11004830m.g	mRNA	0.9740707434052758	syntenic	ZePHBv11004830m	high	frameshift_variant
ZePHBv11004835m.g	mRNA	0.9914370811615786	syntenic	ZePHBv11004834m	high	frameshift_variant
ZePHBv11004841m.g	mRNA	0.9785905441570026	syntenic	ZePHBv11004841m	high	frameshift_variant
ZePHBv11004866m.g	mRNA	0.9661257606490872	syntenic	ZePHBv11004866m	high	frameshift_variant
ZePHBv11004868m.g	mRNA	0.9925671812464265	syntenic	ZePHBv11004868m	high	frameshift_variant
ZePHBv11004869m.g	mRNA	0.9985052316890882	syntenic	ZePHBv11004869m	high	frameshift_variant
ZePHBv11004875m.g	mRNA	1	syntenic	ZePHBv11004875m	high	frameshift_variant
ZePHBv11004883m.g	mRNA	0.9979029358897543	syntenic	ZePHBv11004883m	high	frameshift_variant
ZePHBv11004990m.g	mRNA	0.9559082892416225	syntenic	ZePHBv11004990m	high	frameshift_variant
ZePHBv11005024m.g	mRNA	0.9993127147766323	syntenic	ZePHBv11005024m	high	frameshift_variant
ZePHBv11005034m.g	mRNA	0.92070796460177	syntenic	ZePHBv11005034m	high	frameshift_variant
ZePHBv11005038m.g	mRNA	0.9101539660884818	syntenic	ZePHBv11005038m	high	frameshift_variant
ZePHBv11005108m.g	mRNA	0.9268826619964974	syntenic	ZePHBv11005108m	high	frameshift_variant
ZePHBv11005109m.g	mRNA	0.9837150127226463	syntenic	ZePHBv11005109m	high	frameshift_variant
ZePHBv11005124m.g	mRNA	0.9997236042012161	syntenic	ZePHBv11005124m	high	frameshift_variant
ZePHBv11005150m.g	mRNA	0.9365832614322692	syntenic	ZePHBv11005150m	high	frameshift_variant
ZePHBv11005186m.g	mRNA	0.9629629629629629	syntenic	ZePHBv11005186m	high	frameshift_variant
ZePHBv11005192m.g	mRNA	0.9957865168539326	syntenic	ZePHBv11005192m	high	frameshift_variant
ZePHBv11005193m.g	mRNA	0.9763593380614657	syntenic	ZePHBv11005193m	high	frameshift_variant
ZePHBv11005197m.g	mRNA	0.9824561403508771	syntenic	ZePHBv11005197m	high	frameshift_variant
ZePHBv11005199m.g	mRNA	0.9939914163090129	syntenic	ZePHBv11005199m	high	frameshift_variant
ZePHBv11005276m.g	mRNA	0.9864150943396226	syntenic	ZePHBv11005276m	high	frameshift_variant
ZePHBv11005278m.g	mRNA	0.8038053649407361	syntenic	ZePHBv11005278m	high	frameshift_variant
ZePHBv11005279m.g	mRNA	0.99653808110781406	syntenic	ZePHBv11005279m	high	frameshift_variant
ZePHBv11005299m.g	mRNA	0.970139565076274	syntenic	ZePHBv11005299m	high	frameshift_variant
ZePHBv11005309m.g	mRNA	0.9826302729528535	syntenic	ZePHBv11005309m	high	frameshift_variant
ZePHBv11005346m.g	mRNA	0.9987186058431573	syntenic	ZePHBv11005346m	high	frameshift_variant
ZePHBv11005361m.g	mRNA	0.93514018691588785	syntenic	ZePHBv11005361m	high	frameshift_variant
ZePHBv11005363m.g	mRNA	0.8474305777210341	syntenic	ZePHBv11005363m	high	frameshift_variant
ZePHBv11005390m.g	mRNA	0.9709480122324159	syntenic	ZePHBv11005390m	high	frameshift_variant
ZePHBv11005395m.g	mRNA	0.9941709844559585	syntenic	ZePHBv11005395m	high	frameshift_variant
ZePHBv11005404m.g	mRNA	0.9984544049459042	syntenic	ZePHBv11005404m	high	frameshift_variant
ZePHBv11005451m.g	mRNA	0.9986996098829649	syntenic	ZePHBv11005451m	high	frameshift_variant
ZePHBv11005453m.g	mRNA	0.9691489361702128	syntenic	ZePHBv11005453m	high	frameshift_variant
ZePHBv11005544m.g	mRNA	1	syntenic	ZePHBv11005544m	high	frameshift_variant
ZePHBv11005582m.g	mRNA	0.895910780669145	syntenic	ZePHBv11005582m	high	frameshift_variant
ZePHBv11005583m.g	mRNA	0.9879021171295024	syntenic	ZePHBv11005583m	high	frameshift_variant
ZePHBv11005589m.g	mRNA	0.9958898479243732	syntenic	ZePHBv11005589m	high	frameshift_variant
ZePHBv11005708m.g	mRNA	0.9994918699186992	syntenic	ZePHBv11005708m	high	frameshift_variant
ZePHBv11005722m.g	mRNA	0.986546096162329	syntenic	ZePHBv11005722m	high	frameshift_variant
ZePHBv11005730m.g	mRNA	0.9597523219814241	syntenic	ZePHBv11005730m	high	frameshift_variant
ZePHBv11005736m.g	mRNA	0.9698397737983034	syntenic	ZePHBv11005736m	high	frameshift_variant
ZePHBv11005807m.g	mRNA	0.8613659531090724	syntenic	ZePHBv11005807m	high	frameshift_variant
ZePHBv11005858m.g	mRNA	0.9874715261958997	syntenic	ZePHBv11005858m	high	frameshift_variant
ZePHBv11005887m.g	mRNA	0.9786931818181818	syntenic	ZePHBv11005887m	high	frameshift_variant
ZePHBv11005902m.g	mRNA	0.9930812947862614	syntenic	ZePHBv11005902m	high	frameshift_variant
ZePHBv11005930m.g	mRNA	0.9511972633979475	syntenic	ZePHBv11005930m	high	frameshift_variant
ZePHBv11005981m.g	mRNA	0.793732645775486	syntenic	ZePHBv11005981m	high	frameshift_variant
ZePHBv11006001m.g	mRNA	0.9725490196078431	syntenic	ZePHBv11006001m	high	frameshift_variant
ZePHBv11006011m.g	mRNA	0.9936619718309859	syntenic	ZePHBv11006011m	high	frameshift_variant
ZePHBv11006044m.g	mRNA	0.9703812316715542	syntenic	ZePHBv11006044m	high	frameshift_variant
ZePHBv11006066m.g	mRNA	0.9869976359338062	syntenic	ZePHBv11006066m	high	frameshift_variant
ZePHBv11006155m.g	mRNA	0.9953379953379954	syntenic	ZePHBv11006155m	high	frameshift_variant
ZePHBv11006187m.g	mRNA	0.9957780458383595	syntenic	ZePHBv11006187m	high	frameshift_variant
ZePHBv11006301m.g	mRNA	0.997979797979798	syntenic	ZePHBv11006301m	high	frameshift_variant
ZePHBv11006465m.g	mRNA	0.99560546875	syntenic	ZePHBv11006465m	high	frameshift_variant
ZePHBv11006506m.g	mRNA	0.8234848484848485	syntenic	ZePHBv11006506m	high	frameshift_variant
ZePHBv11006593m.g	mRNA	0.9958121447801376	syntenic	ZePHBv11006593m	high	frameshift_variant
ZePHBv11006597m.g	mRNA	1	syntenic	ZePHBv11006597m	high	frameshift_variant
ZePHBv11006630m.g	mRNA	0.960040522287258	syntenic	ZePHBv11006630m	high	frameshift_variant
ZePHBv11006631m.g	mRNA	0.9803418803418803	syntenic	ZePHBv11006631m	high	frameshift_variant
ZePHBv11006640m.g	mRNA	0.9709976798143851	syntenic	ZePHBv11006640m	high	frameshift_variant
ZePHBv11006641m.g	mRNA	0.9997549820320156	syntenic	ZePHBv11006641m	high	frameshift_variant
ZePHBv11006694m.g	mRNA	0.9961896697713802	syntenic	ZePHBv11006694m	high	frameshift_variant
ZePHBv11006713m.g	mRNA	0.8373297525417226	syntenic	ZePHBv11006713m	high	frameshift_variant
ZePHBv11006756m.g	mRNA	0.9879366675043981	syntenic	ZePHBv11006756m	high	frameshift_variant
ZePHBv11006762m.g	mRNA	0.9822485207100592	syntenic	ZePHBv11006762m	high	frameshift_variant
ZePHBv11006788m.g	mRNA	1	syntenic	ZePHBv11006788m	high	frameshift_variant
ZePHBv11006802m.g	mRNA	0.942652329749104	syntenic	ZePHBv11006802m	high	frameshift_variant
ZePHBv11006810m.g	mRNA	0.9521114497170222	syntenic	ZePHBv11006810m	high	frameshift_variant
ZePHBv11006831m.g	mRNA	0.960801393728223	syntenic	ZePHBv11006831m	high	frameshift_variant
ZePHBv11006834m.g	mRNA	0.9288444575124963	syntenic	ZePHBv11006834m	high	frameshift_variant
ZePHBv11006845m.g	mRNA	1	syntenic	ZePHBv11006845m	high	frameshift_variant
ZePHBv11006944m.g	mRNA	1	syntenic	ZePHBv11006944m	high	frameshift_variant
ZePHBv11006967m.g	mRNA	0.9931824379601855	syntenic	ZePHBv11006967m	high	frameshift_variant
ZePHBv11007026m.g	mRNA	0.9832292009207497	syntenic	ZePHBv11007026m	high	frameshift_variant
ZePHBv11007120m.g	mRNA	0.9536732456140351	syntenic	ZePHBv11007120m	high	frameshift_variant
ZePHBv11007132m.g	mRNA	1	syntenic	ZePHBv11007132m	high	frameshift_variant
ZePHBv11007180m.g	mRNA	0.983640081799591	syntenic	ZePHBv11007180m	high	frameshift_variant
ZePHBv11007186m.g	mRNA	0.9886803693774203	syntenic	ZePHBv11007186m	high	frameshift_variant
ZePHBv11007270m.g	mRNA	0.9891304347826086	syntenic	ZePHBv11007270m	high	frameshift_variant
ZePHBv11007271m.g	mRNA	0.996523754345307	syntenic	ZePHBv11007271m	high	frameshift_variant
