gid	ttype	po	syn	tid	impact	eff
Zm00001d003277	mRNA	0.874550251858959	syntenic	Zm00001d003277_T001	high	frameshift_variant
Zm00001d003297	mRNA	0.8239217429968875	syntenic	Zm00001d003297_T001	high	frameshift_variant
Zm00001d003315	mRNA	0.9688888888888889	syntenic	Zm00001d003315_T001	high	frameshift_variant
Zm00001d003321	mRNA	0.9942129629629629	syntenic	Zm00001d003321_T001	high	frameshift_variant
Zm00001d003390	mRNA	0.9971014492753624	syntenic	Zm00001d003390_T001	high	frameshift_variant
Zm00001d003398	mRNA	0.9922992299229924	syntenic	Zm00001d003398_T001	high	frameshift_variant
Zm00001d003403	mRNA	0.7941419141914191	syntenic	Zm00001d003403_T001	high	frameshift_variant
Zm00001d003405	mRNA	0.9687825182101977	syntenic	Zm00001d003405_T001	high	frameshift_variant
Zm00001d003408	mRNA	0.7701863354037267	syntenic	Zm00001d003408_T001	high	frameshift_variant
Zm00001d003436	mRNA	0.8185993111366245	syntenic	Zm00001d003436_T001	high	frameshift_variant
Zm00001d003488	mRNA	0.8460692688290269	syntenic	Zm00001d003488_T001	high	frameshift_variant
Zm00001d003492	mRNA	0.9339525283797729	syntenic	Zm00001d003492_T001	high	frameshift_variant
Zm00001d003497	mRNA	0.957936507936508	syntenic	Zm00001d003497_T001	high	frameshift_variant
Zm00001d003499	mRNA	0.9751499571550986	syntenic	Zm00001d003499_T001	high	frameshift_variant
Zm00001d003515	mRNA	0.8774329300368228	syntenic	Zm00001d003515_T001	high	frameshift_variant
Zm00001d003522	mRNA	0.8225308641975309	syntenic	Zm00001d003522_T002	high	frameshift_variant
Zm00001d003553	mRNA	0.9983552631578947	syntenic	Zm00001d003553_T001	high	frameshift_variant
Zm00001d003559	mRNA	0.859041394335512	syntenic	Zm00001d003559_T001	high	frameshift_variant
Zm00001d003563	mRNA	0.9978308026030369	syntenic	Zm00001d003563_T001	high	frameshift_variant
Zm00001d003573	mRNA	0.9619047619047619	syntenic	Zm00001d003573_T001	high	frameshift_variant
Zm00001d003604	mRNA	0.9	syntenic	Zm00001d003604_T001	high	frameshift_variant
Zm00001d003615	mRNA	0.7630268199233716	syntenic	Zm00001d003615_T002	high	frameshift_variant
Zm00001d003624	mRNA	0.970074812967581	syntenic	Zm00001d003624_T001	high	frameshift_variant
Zm00001d003654	mRNA	0.9349363507779349	syntenic	Zm00001d003654_T001	high	frameshift_variant
Zm00001d003657	mRNA	0.9365397461589846	syntenic	Zm00001d003657_T001	high	frameshift_variant
Zm00001d003668	mRNA	0.9883419689119171	syntenic	Zm00001d003668_T001	high	frameshift_variant
Zm00001d005901	mRNA	0.930835734870317	syntenic	Zm00001d005901_T001	high	frameshift_variant
Zm00001d005935	mRNA	0.8486997635933806	syntenic	Zm00001d005935_T001	high	frameshift_variant
Zm00001d005962	mRNA	0.9858585858585859	syntenic	Zm00001d005962_T001	high	frameshift_variant
Zm00001d005978	mRNA	0.9603340292275574	syntenic	Zm00001d005978_T001	high	frameshift_variant
Zm00001d006050	mRNA	0.9492260061919504	syntenic	Zm00001d006050_T001	high	frameshift_variant
Zm00001d006055	mRNA	0.9442222222222222	syntenic	Zm00001d006055_T002	high	frameshift_variant
Zm00001d006101	mRNA	0.8640350877192983	syntenic	Zm00001d006101_T001	high	frameshift_variant
Zm00001d006132	mRNA	0.9671305892804264	syntenic	Zm00001d006132_T001	high	frameshift_variant
Zm00001d006144	mRNA	0.9731027857829011	syntenic	Zm00001d006144_T001	high	frameshift_variant
Zm00001d006150	mRNA	0.9680365296803652	syntenic	Zm00001d006150_T001	high	frameshift_variant
Zm00001d006154	mRNA	0.9761146496815286	syntenic	Zm00001d006154_T001	high	frameshift_variant
Zm00001d006169	mRNA	0.979874213836478	syntenic	Zm00001d006169_T001	high	frameshift_variant
Zm00001d006193	mRNA	0.8914488258750554	syntenic	Zm00001d006193_T001	high	frameshift_variant
Zm00001d006287	mRNA	0.9439683586025049	syntenic	Zm00001d006287_T001	high	frameshift_variant
Zm00001d006293	mRNA	0.9289777940906588	syntenic	Zm00001d006293_T019	high	frameshift_variant
Zm00001d006308	mRNA	0.9301438215438802	syntenic	Zm00001d006308_T001	high	frameshift_variant
Zm00001d006312	mRNA	0.9879518072289156	syntenic	Zm00001d006312_T001	high	frameshift_variant
Zm00001d006331	mRNA	0.9882108183079057	syntenic	Zm00001d006331_T001	high	frameshift_variant
Zm00001d006333	mRNA	0.9142466689443116	syntenic	Zm00001d006333_T001	high	frameshift_variant
Zm00001d006355	mRNA	0.9747197186194768	syntenic	Zm00001d006355_T011	high	frameshift_variant
Zm00001d006374	mRNA	0.8974432634300489	syntenic	Zm00001d006374_T001	high	frameshift_variant
Zm00001d006400	mRNA	0.7850404312668463	syntenic	Zm00001d006400_T001	high	frameshift_variant
Zm00001d006416	mRNA	0.9512195121951219	syntenic	Zm00001d006416_T001	high	frameshift_variant
Zm00001d006471	mRNA	0.9399917796958488	syntenic	Zm00001d006471_T001	high	frameshift_variant
Zm00001d006516	mRNA	0.8371040723981901	syntenic	Zm00001d006516_T001	high	frameshift_variant
Zm00001d006539	mRNA	0.8143401454797368	syntenic	Zm00001d006539_T001	high	frameshift_variant
Zm00001d006611	mRNA	0.9990049751243781	syntenic	Zm00001d006611_T001	high	frameshift_variant
Zm00001d006668	mRNA	0.9609544468546638	syntenic	Zm00001d006668_T001	high	frameshift_variant
Zm00001d006681	mRNA	0.7810835177444472	syntenic	Zm00001d006681_T004	high	frameshift_variant
Zm00001d006762	mRNA	0.8592317224287485	syntenic	Zm00001d006762_T004	high	frameshift_variant
Zm00001d006923	mRNA	0.9683032939714108	syntenic	Zm00001d006923_T003	high	frameshift_variant
Zm00001d007056	mRNA	0.9650641025641026	syntenic	Zm00001d007056_T001	high	frameshift_variant
Zm00001d007067	mRNA	0.8125490196078431	syntenic	Zm00001d007067_T003	high	frameshift_variant
Zm00001d007091	mRNA	0.8348623853211009	syntenic	Zm00001d007091_T001	high	frameshift_variant
Zm00001d007092	mRNA	0.8331460674157304	syntenic	Zm00001d007092_T001	high	frameshift_variant
Zm00001d007094	mRNA	0.9551261054700295	syntenic	Zm00001d007094_T004	high	frameshift_variant
Zm00001d007097	mRNA	0.9791666666666666	syntenic	Zm00001d007097_T001	high	frameshift_variant
Zm00001d007119	mRNA	0.8799102132435466	syntenic	Zm00001d007119_T001	high	frameshift_variant
Zm00001d007143	mRNA	0.9915074309978769	syntenic	Zm00001d007143_T001	high	frameshift_variant
Zm00001d007155	mRNA	0.9732807709154621	syntenic	Zm00001d007155_T001	high	frameshift_variant
Zm00001d007166	mRNA	0.9675174013921114	syntenic	Zm00001d007166_T001	high	frameshift_variant
Zm00001d007181	mRNA	0.9379084967320261	syntenic	Zm00001d007181_T001	high	frameshift_variant
Zm00001d007183	mRNA	0.8303341902313625	syntenic	Zm00001d007183_T002	high	frameshift_variant
Zm00001d007185	mRNA	0.7527420123986648	syntenic	Zm00001d007185_T001	high	frameshift_variant
Zm00001d007190	mRNA	0.9409030544488712	syntenic	Zm00001d007190_T001	high	frameshift_variant
Zm00001d007191	mRNA	0.9818007662835249	syntenic	Zm00001d007191_T001	high	frameshift_variant
Zm00001d007208	mRNA	0.9124681933842239	syntenic	Zm00001d007208_T001	high	frameshift_variant
Zm00001d008215	mRNA	0.8312577833125778	syntenic	Zm00001d008215_T002	high	frameshift_variant
Zm00001d008250	mRNA	0.7893258426966292	syntenic	Zm00001d008250_T001	high	frameshift_variant
Zm00001d008279	mRNA	0.8281124497991967	syntenic	Zm00001d008279_T001	high	frameshift_variant
Zm00001d008283	mRNA	0.9909154437456325	syntenic	Zm00001d008283_T001	high	frameshift_variant
Zm00001d008409	mRNA	0.9777290982110259	syntenic	Zm00001d008409_T001	high	frameshift_variant
Zm00001d008433	mRNA	0.9218128809965545	syntenic	Zm00001d008433_T007	high	frameshift_variant
Zm00001d008434	mRNA	0.96937882764654415	syntenic	Zm00001d008434_T001	high	frameshift_variant
Zm00001d008715	mRNA	0.8644329896907217	syntenic	Zm00001d008715_T001	high	frameshift_variant
Zm00001d008726	mRNA	0.9514800122062862	syntenic	Zm00001d008726_T001	high	frameshift_variant
Zm00001d009710	mRNA	0.9823499747856783	syntenic	Zm00001d009710_T001	high	frameshift_variant
Zm00001d009714	mRNA	0.8659565916398714	syntenic	Zm00001d009714_T001	high	frameshift_variant
Zm00001d009760	mRNA	0.9165085388994307	syntenic	Zm00001d009760_T001	high	frameshift_variant
Zm00001d010173	mRNA	0.8520961906788679	syntenic	Zm00001d010173_T003	high	frameshift_variant
Zm00001d010197	mRNA	0.9938385705483672	syntenic	Zm00001d010197_T001	high	frameshift_variant
Zm00001d010199	mRNA	0.9225512528473804	syntenic	Zm00001d010199_T002	high	frameshift_variant
Zm00001d010228	mRNA	0.8685739830129638	syntenic	Zm00001d010228_T001	high	frameshift_variant
Zm00001d010591	mRNA	0.9259259259259259	syntenic	Zm00001d010591_T001	high	frameshift_variant
Zm00001d010607	mRNA	0.9946996466431095	syntenic	Zm00001d010607_T001	high	frameshift_variant
Zm00001d010649	mRNA	0.9743589743589743	syntenic	Zm00001d010649_T001	high	frameshift_variant
Zm00001d011013	mRNA	0.8161316537992686	syntenic	Zm00001d011013_T001	high	frameshift_variant
Zm00001d011037	mRNA	0.9775835866261399	syntenic	Zm00001d011037_T001	high	frameshift_variant
Zm00001d011076	mRNA	0.7869415807560137	syntenic	Zm00001d011076_T001	high	frameshift_variant
Zm00001d011097	mRNA	0.8611111111111112	syntenic	Zm00001d011097_T001	high	frameshift_variant
Zm00001d011258	mRNA	0.9263157894736842	syntenic	Zm00001d011258_T001	high	frameshift_variant
Zm00001d011288	mRNA	0.9273708238223698	syntenic	Zm00001d011288_T006	high	frameshift_variant
Zm00001d011350	mRNA	0.984251968503937	syntenic	Zm00001d011350_T001	high	frameshift_variant
Zm00001d011357	mRNA	0.9035940151164584	syntenic	Zm00001d011357_T003	high	frameshift_variant
Zm00001d011369	mRNA	0.8804190751445087	syntenic	Zm00001d011369_T001	high	frameshift_variant
Zm00001d011377	mRNA	0.7848166196460631	syntenic	Zm00001d011377_T001	high	frameshift_variant
Zm00001d011378	mRNA	0.9887640449438202	syntenic	Zm00001d011378_T001	high	frameshift_variant
Zm00001d011420	mRNA	0.8375350140056023	syntenic	Zm00001d011420_T001	high	frameshift_variant
Zm00001d011443	mRNA	0.9065040650406504	syntenic	Zm00001d011443_T001	high	frameshift_variant
Zm00001d011712	mRNA	0.9197530864197531	syntenic	Zm00001d011712_T001	high	frameshift_variant
Zm00001d011755	mRNA	0.7667910447761194	syntenic	Zm00001d011755_T001	high	frameshift_variant
Zm00001d011764	mRNA	0.9196499602227526	syntenic	Zm00001d011764_T001	high	frameshift_variant
Zm00001d011792	mRNA	0.8328840970350404	syntenic	Zm00001d011792_T003	high	frameshift_variant
Zm00001d011823	mRNA	0.9298138541348795	syntenic	Zm00001d011823_T002	high	frameshift_variant
Zm00001d011830	mRNA	0.776551724137931	syntenic	Zm00001d011830_T001	high	frameshift_variant
Zm00001d011838	mRNA	0.9566037735849057	syntenic	Zm00001d011838_T001	high	frameshift_variant
Zm00001d011903	mRNA	0.882398753894081	syntenic	Zm00001d011903_T001	high	frameshift_variant
Zm00001d011913	mRNA	0.7860389020178149	syntenic	Zm00001d011913_T002	high	frameshift_variant
Zm00001d012021	mRNA	0.8895463510848126	syntenic	Zm00001d012021_T001	high	frameshift_variant
Zm00001d012216	mRNA	0.9891975308641975	syntenic	Zm00001d012216_T001	high	frameshift_variant
Zm00001d012217	mRNA	0.9780461031833151	syntenic	Zm00001d012217_T001	high	frameshift_variant
Zm00001d012220	mRNA	0.9826139088729017	syntenic	Zm00001d012220_T001	high	frameshift_variant
Zm00001d012259	mRNA	0.8880767473732298	syntenic	Zm00001d012259_T001	high	frameshift_variant
Zm00001d012261	mRNA	0.9451612903225807	syntenic	Zm00001d012261_T001	high	frameshift_variant
Zm00001d012304	mRNA	0.7833839150227617	syntenic	Zm00001d012304_T001	high	frameshift_variant
Zm00001d012315	mRNA	0.9581560283687943	syntenic	Zm00001d012315_T001	high	frameshift_variant
Zm00001d012378	mRNA	0.971976401179941	syntenic	Zm00001d012378_T001	high	frameshift_variant
Zm00001d012464	mRNA	0.9017483378478207	syntenic	Zm00001d012464_T001	high	frameshift_variant
Zm00001d012521	mRNA	0.8845923261390888	syntenic	Zm00001d012521_T001	high	frameshift_variant
Zm00001d012555	mRNA	0.9923371647509579	syntenic	Zm00001d012555_T001	high	frameshift_variant
Zm00001d012614	mRNA	0.756079027355623	syntenic	Zm00001d012614_T001	high	frameshift_variant
Zm00001d012648	mRNA	0.9171597633136095	syntenic	Zm00001d012648_T001	high	frameshift_variant
Zm00001d012662	mRNA	0.9213592233009709	syntenic	Zm00001d012662_T001	high	frameshift_variant
Zm00001d012673	mRNA	0.8070247090055136	syntenic	Zm00001d012673_T002	high	frameshift_variant
Zm00001d012697	mRNA	0.7891920813269128	syntenic	Zm00001d012697_T009	high	frameshift_variant
Zm00001d012740	mRNA	0.943952802359882	syntenic	Zm00001d012740_T001	high	frameshift_variant
Zm00001d012742	mRNA	0.9903381642512077	syntenic	Zm00001d012742_T001	high	frameshift_variant
Zm00001d012755	mRNA	0.8244738055000768	syntenic	Zm00001d012755_T001	high	frameshift_variant
Zm00001d012765	mRNA	0.8696593817680646	syntenic	Zm00001d012765_T005	high	frameshift_variant
Zm00001d012780	mRNA	0.9832402234636871	syntenic	Zm00001d012780_T001	high	frameshift_variant
Zm00001d012813	mRNA	0.9417543859649122	syntenic	Zm00001d012813_T001	high	frameshift_variant
Zm00001d012824	mRNA	0.8333333333333334	syntenic	Zm00001d012824_T001	high	frameshift_variant
Zm00001d012863	mRNA	0.8369314910765688	syntenic	Zm00001d012863_T003	high	frameshift_variant
Zm00001d012881	mRNA	0.9811405478221823	syntenic	Zm00001d012881_T001	high	frameshift_variant
Zm00001d012888	mRNA	0.8235108729908603	syntenic	Zm00001d012888_T002	high	frameshift_variant
Zm00001d012915	mRNA	0.8623308022449654	syntenic	Zm00001d012915_T001	high	frameshift_variant
Zm00001d012961	mRNA	0.964516129032258	syntenic	Zm00001d012961_T001	high	frameshift_variant
Zm00001d013039	mRNA	0.810126582278481	syntenic	Zm00001d013039_T001	high	frameshift_variant
Zm00001d013056	mRNA	0.7590408805031447	syntenic	Zm00001d013056_T001	high	frameshift_variant
Zm00001d013099	mRNA	0.9558823529411765	syntenic	Zm00001d013099_T001	high	frameshift_variant
Zm00001d013136	mRNA	0.9996096799375488	syntenic	Zm00001d013136_T001	high	frameshift_variant
Zm00001d013176	mRNA	0.8704649287825853	syntenic	Zm00001d013176_T002	high	frameshift_variant
Zm00001d013181	mRNA	0.9901639344262295	syntenic	Zm00001d013181_T001	high	frameshift_variant
Zm00001d013182	mRNA	0.9730811204074209	syntenic	Zm00001d013182_T003	high	frameshift_variant
Zm00001d013230	mRNA	0.8994082840236687	syntenic	Zm00001d013230_T001	high	frameshift_variant
Zm00001d013253	mRNA	0.9086146682188592	syntenic	Zm00001d013253_T001	high	frameshift_variant
Zm00001d013332	mRNA	0.9940476190476191	syntenic	Zm00001d013332_T001	high	frameshift_variant
Zm00001d013398	mRNA	0.8477997577714977	syntenic	Zm00001d013398_T001	high	frameshift_variant
Zm00001d013502	mRNA	1	syntenic	Zm00001d013502_T001	high	frameshift_variant
Zm00001d013546	mRNA	0.7774219375500401	syntenic	Zm00001d013546_T003	high	frameshift_variant
Zm00001d013561	mRNA	0.9072708113804004	syntenic	Zm00001d013561_T001	high	frameshift_variant
Zm00001d013566	mRNA	0.9332042594385286	syntenic	Zm00001d013566_T001	high	frameshift_variant
Zm00001d013611	mRNA	0.9681372549019608	syntenic	Zm00001d013611_T001	high	frameshift_variant
Zm00001d013655	mRNA	0.9878618113912232	syntenic	Zm00001d013655_T001	high	frameshift_variant
Zm00001d013657	mRNA	0.9821882951653944	syntenic	Zm00001d013657_T001	high	frameshift_variant
Zm00001d013658	mRNA	0.761385861972618	syntenic	Zm00001d013658_T001	high	frameshift_variant
Zm00001d013664	mRNA	0.8284200829111009	syntenic	Zm00001d013664_T006	high	frameshift_variant
Zm00001d013688	mRNA	0.9990583804143126	syntenic	Zm00001d013688_T001	high	frameshift_variant
Zm00001d013725	mRNA	0.7597269624573378	syntenic	Zm00001d013725_T002	high	frameshift_variant
Zm00001d013736	mRNA	0.8643956763838847	syntenic	Zm00001d013736_T001	high	frameshift_variant
Zm00001d013757	mRNA	0.865434550175653	syntenic	Zm00001d013757_T007	high	frameshift_variant
Zm00001d013759	mRNA	0.982356647763075	syntenic	Zm00001d013759_T001	high	frameshift_variant
Zm00001d013799	mRNA	0.989771833202203	syntenic	Zm00001d013799_T001	high	frameshift_variant
Zm00001d013801	mRNA	0.9381443298969072	syntenic	Zm00001d013801_T001	high	frameshift_variant
Zm00001d013822	mRNA	0.9921875	syntenic	Zm00001d013822_T001	high	frameshift_variant
Zm00001d013839	mRNA	0.7842372220054623	syntenic	Zm00001d013839_T001	high	frameshift_variant
Zm00001d013868	mRNA	0.8984020516867233	syntenic	Zm00001d013868_T001	high	frameshift_variant
Zm00001d013896	mRNA	0.9757449757449758	syntenic	Zm00001d013896_T001	high	frameshift_variant
Zm00001d013911	mRNA	0.8074151906334434	syntenic	Zm00001d013911_T001	high	frameshift_variant
Zm00001d013919	mRNA	0.8859981078524125	syntenic	Zm00001d013919_T001	high	frameshift_variant
