gid	ttype	po	syn	tid	impact	eff
Zm00004b009782	mRNA	0.7770370370370371	syntenic	Zm00004b009782_T001	high	exon_loss_variant
Zm00004b010253	mRNA	0.8025889967637541	syntenic	Zm00004b010253_T001	high	exon_loss_variant
Zm00004b010381	mRNA	0.8001290530730764	syntenic	Zm00004b010381_T001	high	exon_loss_variant
Zm00004b010550	mRNA	0.8814474750202539	syntenic	Zm00004b010550_T001	high	exon_loss_variant
Zm00004b010887	mRNA	0.7783885660436627	syntenic	Zm00004b010887_T001	high	exon_loss_variant
Zm00004b011186	mRNA	0.8290419434082431	syntenic	Zm00004b011186_T001	high	exon_loss_variant
Zm00004b011962	mRNA	0.7575917612886189	syntenic	Zm00004b011962_T001	high	exon_loss_variant
Zm00004b012330	mRNA	0.7907504190908194	syntenic	Zm00004b012330_T001	high	exon_loss_variant
Zm00004b012374	mRNA	0.9654431993558344	syntenic	Zm00004b012374_T001	high	exon_loss_variant
Zm00004b012419	mRNA	0.8130217028380634	syntenic	Zm00004b012419_T001	high	exon_loss_variant
Zm00004b012653	mRNA	0.7642919964819701	syntenic	Zm00004b012653_T001	high	exon_loss_variant
Zm00004b013061	mRNA	0.8123580522159481	syntenic	Zm00004b013061_T001	high	exon_loss_variant
Zm00004b015285	mRNA	0.7857635987064423	syntenic	Zm00004b015285_T001	high	exon_loss_variant
Zm00004b015477	mRNA	0.9762059268873026	syntenic	Zm00004b015477_T001	high	exon_loss_variant
Zm00004b015793	mRNA	0.9326164874551971	syntenic	Zm00004b015793_T001	high	exon_loss_variant
Zm00004b016177	mRNA	0.7614285714285715	syntenic	Zm00004b016177_T001	high	exon_loss_variant
Zm00004b016537	mRNA	0.9214004641307638	syntenic	Zm00004b016537_T001	high	exon_loss_variant
Zm00004b016659	mRNA	0.7827687776141384	syntenic	Zm00004b016659_T001	high	exon_loss_variant
Zm00004b016939	mRNA	0.9537471510926397	syntenic	Zm00004b016939_T001	high	exon_loss_variant
Zm00004b017034	mRNA	0.7760492040520984	syntenic	Zm00004b017034_T001	high	exon_loss_variant
Zm00004b017065	mRNA	0.9445129469790382	syntenic	Zm00004b017065_T001	high	exon_loss_variant
Zm00004b018104	mRNA	0.7504879635653872	syntenic	Zm00004b018104_T001	high	exon_loss_variant
Zm00004b018857	mRNA	0.8228100823558773	syntenic	Zm00004b018857_T001	high	exon_loss_variant
Zm00004b018914	mRNA	0.8676701160238319	syntenic	Zm00004b018914_T001	high	exon_loss_variant
Zm00004b019572	mRNA	0.8184383819379115	syntenic	Zm00004b019572_T001	high	exon_loss_variant
Zm00004b019704	mRNA	0.9430179387970454	syntenic	Zm00004b019704_T001	high	exon_loss_variant
Zm00004b020001	mRNA	0.9366566121606604	syntenic	Zm00004b020001_T001	high	exon_loss_variant
Zm00004b020201	mRNA	0.8115121109133085	syntenic	Zm00004b020201_T001	high	exon_loss_variant
Zm00004b020412	mRNA	0.7847025495750708	syntenic	Zm00004b020412_T001	high	exon_loss_variant
Zm00004b020765	mRNA	0.9508943638204522	syntenic	Zm00004b020765_T001	high	exon_loss_variant
Zm00004b021020	mRNA	0.8556977589001286	syntenic	Zm00004b021020_T001	high	exon_loss_variant
Zm00004b021041	mRNA	0.9496590093323761	syntenic	Zm00004b021041_T001	high	exon_loss_variant
Zm00004b021433	mRNA	0.8454813681564857	syntenic	Zm00004b021433_T001	high	exon_loss_variant
Zm00004b021528	mRNA	0.8571139718271887	syntenic	Zm00004b021528_T001	high	exon_loss_variant
Zm00004b022111	mRNA	0.8875181422351234	syntenic	Zm00004b022111_T001	high	exon_loss_variant
Zm00004b023243	mRNA	0.852899971980947	syntenic	Zm00004b023243_T001	high	exon_loss_variant
Zm00004b023992	mRNA	0.8616782589185551	syntenic	Zm00004b023992_T001	high	exon_loss_variant
Zm00004b024926	mRNA	0.7849807445442876	syntenic	Zm00004b024926_T001	high	exon_loss_variant
Zm00004b025541	mRNA	0.8070977281892727	syntenic	Zm00004b025541_T001	high	exon_loss_variant
Zm00004b025725	mRNA	0.7650780261493041	syntenic	Zm00004b025725_T001	high	exon_loss_variant
Zm00004b025994	mRNA	0.8310483020459819	syntenic	Zm00004b025994_T001	high	exon_loss_variant
Zm00004b026339	mRNA	0.9178251467408094	syntenic	Zm00004b026339_T001	high	exon_loss_variant
Zm00004b026386	mRNA	0.8709532374100719	syntenic	Zm00004b026386_T001	high	exon_loss_variant
Zm00004b026710	mRNA	0.9587565232029628	syntenic	Zm00004b026710_T001	high	exon_loss_variant
Zm00004b026806	mRNA	0.949688459034688	syntenic	Zm00004b026806_T001	high	exon_loss_variant
Zm00004b027601	mRNA	0.9694227975168406	syntenic	Zm00004b027601_T001	high	exon_loss_variant
Zm00004b028072	mRNA	0.8226950354609929	syntenic	Zm00004b028072_T001	high	exon_loss_variant
Zm00004b029223	mRNA	0.8650271661424078	syntenic	Zm00004b029223_T001	high	exon_loss_variant
Zm00004b029332	mRNA	0.7802732113915258	syntenic	Zm00004b029332_T001	high	exon_loss_variant
Zm00004b030417	mRNA	0.7619599884024355	syntenic	Zm00004b030417_T001	high	exon_loss_variant
Zm00004b030456	mRNA	0.9104597470387472	syntenic	Zm00004b030456_T001	high	exon_loss_variant
Zm00004b031505	mRNA	0.9526868890826488	syntenic	Zm00004b031505_T001	high	exon_loss_variant
Zm00004b033757	mRNA	0.8880335899230231	syntenic	Zm00004b033757_T001	high	exon_loss_variant
Zm00004b033846	mRNA	0.8479190976273824	syntenic	Zm00004b033846_T001	high	exon_loss_variant
Zm00004b035161	mRNA	0.7806707855251545	syntenic	Zm00004b035161_T001	high	exon_loss_variant
Zm00004b036357	mRNA	0.9386558412268832	syntenic	Zm00004b036357_T001	high	exon_loss_variant
Zm00004b036417	mRNA	0.8137798120934715	syntenic	Zm00004b036417_T001	high	exon_loss_variant
Zm00004b036626	mRNA	0.8397846705972828	syntenic	Zm00004b036626_T001	high	exon_loss_variant
Zm00004b037191	mRNA	0.8369337979094077	syntenic	Zm00004b037191_T001	high	exon_loss_variant
Zm00004b037279	mRNA	0.9179042904290429	syntenic	Zm00004b037279_T001	high	exon_loss_variant
Zm00004b038046	mRNA	0.9287169042769857	syntenic	Zm00004b038046_T001	high	exon_loss_variant
Zm00004b038056	mRNA	0.8594249201277955	syntenic	Zm00004b038056_T001	high	exon_loss_variant
Zm00004b038449	mRNA	0.8636856142690449	syntenic	Zm00004b038449_T001	high	exon_loss_variant
Zm00004b039729	mRNA	0.7568345323741007	syntenic	Zm00004b039729_T001	high	exon_loss_variant
Zm00004b040418	mRNA	0.8670062252405206	syntenic	Zm00004b040418_T001	high	exon_loss_variant
Zm00004b040506	mRNA	0.8640384129390952	syntenic	Zm00004b040506_T001	high	exon_loss_variant
Zm00004b000014	mRNA	0.9944812362030905	syntenic	Zm00004b000014_T001	high	frameshift_variant
Zm00004b000034	mRNA	0.9974358974358974	syntenic	Zm00004b000034_T001	high	frameshift_variant
Zm00004b000041	mRNA	0.960093896713615	syntenic	Zm00004b000041_T001	high	frameshift_variant
Zm00004b000068	mRNA	0.988311164852882	syntenic	Zm00004b000068_T001	high	frameshift_variant
Zm00004b000094	mRNA	0.9913419913419913	syntenic	Zm00004b000094_T001	high	frameshift_variant
Zm00004b000130	mRNA	0.9980451781059948	syntenic	Zm00004b000130_T001	high	frameshift_variant
Zm00004b000143	mRNA	0.9904938557848365	syntenic	Zm00004b000143_T001	high	frameshift_variant
Zm00004b000145	mRNA	0.9888103651354535	syntenic	Zm00004b000145_T001	high	frameshift_variant
Zm00004b000165	mRNA	0.96875	syntenic	Zm00004b000165_T001	high	frameshift_variant
Zm00004b000169	mRNA	0.9704433497536946	syntenic	Zm00004b000169_T001	high	frameshift_variant
Zm00004b000180	mRNA	0.9893813481071099	syntenic	Zm00004b000180_T001	high	frameshift_variant
Zm00004b000185	mRNA	0.7974525474525475	syntenic	Zm00004b000185_T001	high	frameshift_variant
Zm00004b000211	mRNA	0.9730067929924919	syntenic	Zm00004b000211_T001	high	frameshift_variant
Zm00004b000216	mRNA	1	syntenic	Zm00004b000216_T001	high	frameshift_variant
Zm00004b000223	mRNA	0.9139380926820541	syntenic	Zm00004b000223_T001	high	frameshift_variant
Zm00004b000233	mRNA	0.9869099563665212	syntenic	Zm00004b000233_T001	high	frameshift_variant
Zm00004b000240	mRNA	0.9951923076923077	syntenic	Zm00004b000240_T001	high	frameshift_variant
Zm00004b000277	mRNA	0.9626467449306296	syntenic	Zm00004b000277_T001	high	frameshift_variant
Zm00004b000313	mRNA	0.9968963376784605	syntenic	Zm00004b000313_T001	high	frameshift_variant
Zm00004b000373	mRNA	0.8185296529106313	syntenic	Zm00004b000373_T001	high	frameshift_variant
Zm00004b000392	mRNA	0.9995189995189995	syntenic	Zm00004b000392_T001	high	frameshift_variant
Zm00004b000405	mRNA	0.9900237529691212	syntenic	Zm00004b000405_T001	high	frameshift_variant
Zm00004b000406	mRNA	0.9402245225251494	syntenic	Zm00004b000406_T001	high	frameshift_variant
Zm00004b000443	mRNA	0.9839357429718876	syntenic	Zm00004b000443_T001	high	frameshift_variant
Zm00004b000445	mRNA	0.9878221467006514	syntenic	Zm00004b000445_T001	high	frameshift_variant
Zm00004b000466	mRNA	0.9982638888888888	syntenic	Zm00004b000466_T001	high	frameshift_variant
Zm00004b000477	mRNA	0.9900199600798403	syntenic	Zm00004b000477_T001	high	frameshift_variant
Zm00004b000485	mRNA	0.8372161315583398	syntenic	Zm00004b000485_T001	high	frameshift_variant
Zm00004b000495	mRNA	0.9867615095830864	syntenic	Zm00004b000495_T001	high	frameshift_variant
Zm00004b000540	mRNA	0.972972972972973	syntenic	Zm00004b000540_T001	high	frameshift_variant
Zm00004b000543	mRNA	0.9926244622003688	syntenic	Zm00004b000543_T001	high	frameshift_variant
Zm00004b000560	mRNA	0.917550058892815	syntenic	Zm00004b000560_T001	high	frameshift_variant
Zm00004b000593	mRNA	0.9065529274912757	syntenic	Zm00004b000593_T001	high	frameshift_variant
Zm00004b000600	mRNA	0.9919292851652575	syntenic	Zm00004b000600_T001	high	frameshift_variant
Zm00004b000601	mRNA	0.8278775079197466	syntenic	Zm00004b000601_T001	high	frameshift_variant
Zm00004b000604	mRNA	1	syntenic	Zm00004b000604_T001	high	frameshift_variant
Zm00004b000639	mRNA	0.8969108561341571	syntenic	Zm00004b000639_T001	high	frameshift_variant
Zm00004b000661	mRNA	0.9869067103109657	syntenic	Zm00004b000661_T001	high	frameshift_variant
Zm00004b000700	mRNA	0.9944526627218935	syntenic	Zm00004b000700_T001	high	frameshift_variant
Zm00004b000714	mRNA	0.9697728492219638	syntenic	Zm00004b000714_T001	high	frameshift_variant
Zm00004b000727	mRNA	0.9690546841882154	syntenic	Zm00004b000727_T001	high	frameshift_variant
Zm00004b000739	mRNA	0.7709731543624161	syntenic	Zm00004b000739_T001	high	frameshift_variant
Zm00004b000768	mRNA	0.9973988439306358	syntenic	Zm00004b000768_T001	high	frameshift_variant
Zm00004b000779	mRNA	0.995825093386069	syntenic	Zm00004b000779_T001	high	frameshift_variant
Zm00004b000791	mRNA	0.9188163884673748	syntenic	Zm00004b000791_T001	high	frameshift_variant
Zm00004b000802	mRNA	0.9924766777008727	syntenic	Zm00004b000802_T001	high	frameshift_variant
Zm00004b000840	mRNA	0.9915666094911378	syntenic	Zm00004b000840_T001	high	frameshift_variant
Zm00004b000847	mRNA	0.9883449883449883	syntenic	Zm00004b000847_T001	high	frameshift_variant
Zm00004b000877	mRNA	0.881368706662647	syntenic	Zm00004b000877_T001	high	frameshift_variant
Zm00004b000921	mRNA	0.9971553966189857	syntenic	Zm00004b000921_T001	high	frameshift_variant
Zm00004b000939	mRNA	0.9897058823529412	syntenic	Zm00004b000939_T001	high	frameshift_variant
Zm00004b000997	mRNA	0.8820001689331869	syntenic	Zm00004b000997_T001	high	frameshift_variant
Zm00004b001001	mRNA	0.929434509424843	syntenic	Zm00004b001001_T001	high	frameshift_variant
Zm00004b001007	mRNA	0.9981296758104738	syntenic	Zm00004b001007_T001	high	frameshift_variant
Zm00004b001015	mRNA	0.9875621890547264	syntenic	Zm00004b001015_T001	high	frameshift_variant
Zm00004b001016	mRNA	1	syntenic	Zm00004b001016_T001	high	frameshift_variant
Zm00004b001018	mRNA	0.9959058341862845	syntenic	Zm00004b001018_T001	high	frameshift_variant
Zm00004b001026	mRNA	0.9995061728395062	syntenic	Zm00004b001026_T001	high	frameshift_variant
Zm00004b001044	mRNA	0.9971631205673759	syntenic	Zm00004b001044_T001	high	frameshift_variant
Zm00004b001051	mRNA	0.9965345462421485	syntenic	Zm00004b001051_T001	high	frameshift_variant
Zm00004b001136	mRNA	0.9894090235119678	syntenic	Zm00004b001136_T001	high	frameshift_variant
Zm00004b001141	mRNA	1	syntenic	Zm00004b001141_T001	high	frameshift_variant
Zm00004b001149	mRNA	0.9813045284586622	syntenic	Zm00004b001149_T001	high	frameshift_variant
Zm00004b001180	mRNA	0.9952380952380953	syntenic	Zm00004b001180_T001	high	frameshift_variant
Zm00004b001181	mRNA	0.9980035797879664	syntenic	Zm00004b001181_T001	high	frameshift_variant
Zm00004b001193	mRNA	0.9872081867604733	syntenic	Zm00004b001193_T001	high	frameshift_variant
Zm00004b001196	mRNA	0.9748031496062992	syntenic	Zm00004b001196_T001	high	frameshift_variant
Zm00004b001231	mRNA	1	syntenic	Zm00004b001231_T001	high	frameshift_variant
Zm00004b001236	mRNA	0.9079105554219764	syntenic	Zm00004b001236_T001	high	frameshift_variant
Zm00004b001254	mRNA	0.9703380087376409	syntenic	Zm00004b001254_T001	high	frameshift_variant
Zm00004b001259	mRNA	0.9841836734693877	syntenic	Zm00004b001259_T001	high	frameshift_variant
Zm00004b001275	mRNA	0.9344363692593165	syntenic	Zm00004b001275_T001	high	frameshift_variant
Zm00004b001295	mRNA	1	syntenic	Zm00004b001295_T001	high	frameshift_variant
Zm00004b001301	mRNA	0.9557291666666666	syntenic	Zm00004b001301_T001	high	frameshift_variant
Zm00004b001308	mRNA	0.9989495798319328	syntenic	Zm00004b001308_T001	high	frameshift_variant
Zm00004b001340	mRNA	0.9950248756218906	syntenic	Zm00004b001340_T001	high	frameshift_variant
Zm00004b001358	mRNA	0.9799301919720768	syntenic	Zm00004b001358_T001	high	frameshift_variant
Zm00004b001364	mRNA	0.9934242972217656	syntenic	Zm00004b001364_T001	high	frameshift_variant
Zm00004b001371	mRNA	0.9881498470948012	syntenic	Zm00004b001371_T001	high	frameshift_variant
Zm00004b001379	mRNA	0.9935004642525533	syntenic	Zm00004b001379_T001	high	frameshift_variant
Zm00004b001407	mRNA	0.9808631921824105	syntenic	Zm00004b001407_T001	high	frameshift_variant
Zm00004b001424	mRNA	0.9838921761998685	syntenic	Zm00004b001424_T001	high	frameshift_variant
Zm00004b001425	mRNA	0.9981996726677578	syntenic	Zm00004b001425_T001	high	frameshift_variant
Zm00004b001432	mRNA	0.8509504909128891	syntenic	Zm00004b001432_T001	high	frameshift_variant
Zm00004b001467	mRNA	0.9484195628243435	syntenic	Zm00004b001467_T001	high	frameshift_variant
Zm00004b001469	mRNA	0.94972067039106145	syntenic	Zm00004b001469_T001	high	frameshift_variant
Zm00004b001501	mRNA	0.9956989247311828	syntenic	Zm00004b001501_T001	high	frameshift_variant
Zm00004b001523	mRNA	0.9981029810298103	syntenic	Zm00004b001523_T001	high	frameshift_variant
Zm00004b001534	mRNA	1	syntenic	Zm00004b001534_T001	high	frameshift_variant
Zm00004b001560	mRNA	1	syntenic	Zm00004b001560_T001	high	frameshift_variant
Zm00004b001570	mRNA	0.9735576923076923	syntenic	Zm00004b001570_T001	high	frameshift_variant
Zm00004b001576	mRNA	1	syntenic	Zm00004b001576_T001	high	frameshift_variant
Zm00004b001584	mRNA	0.8285456187895213	syntenic	Zm00004b001584_T001	high	frameshift_variant
Zm00004b001586	mRNA	0.7939093484419264	syntenic	Zm00004b001586_T001	high	frameshift_variant
Zm00004b001589	mRNA	0.9940047961630696	syntenic	Zm00004b001589_T001	high	frameshift_variant
Zm00004b001606	mRNA	0.9931972789115646	syntenic	Zm00004b001606_T001	high	frameshift_variant
Zm00004b001614	mRNA	0.9867857142857143	syntenic	Zm00004b001614_T001	high	frameshift_variant
Zm00004b001629	mRNA	0.9987204094689699	syntenic	Zm00004b001629_T001	high	frameshift_variant
Zm00004b001630	mRNA	0.9971387696709585	syntenic	Zm00004b001630_T001	high	frameshift_variant
Zm00004b001635	mRNA	1	syntenic	Zm00004b001635_T001	high	frameshift_variant
Zm00004b001636	mRNA	0.9480383609415868	syntenic	Zm00004b001636_T001	high	frameshift_variant
Zm00004b001642	mRNA	0.9794238683127572	syntenic	Zm00004b001642_T001	high	frameshift_variant
Zm00004b001644	mRNA	0.956386292834891	syntenic	Zm00004b001644_T001	high	frameshift_variant
Zm00004b001654	mRNA	0.9249418797741614	syntenic	Zm00004b001654_T001	high	frameshift_variant
Zm00004b001656	mRNA	0.9748852934073895	syntenic	Zm00004b001656_T001	high	frameshift_variant
Zm00004b001660	mRNA	0.9935777361519936	syntenic	Zm00004b001660_T001	high	frameshift_variant
Zm00004b001667	mRNA	1	syntenic	Zm00004b001667_T001	high	frameshift_variant
Zm00004b001673	mRNA	0.9829672792469745	syntenic	Zm00004b001673_T001	high	frameshift_variant
Zm00004b001700	mRNA	0.9970526315789474	syntenic	Zm00004b001700_T001	high	frameshift_variant
Zm00004b001724	mRNA	0.8552686380674719	syntenic	Zm00004b001724_T001	high	frameshift_variant
Zm00004b001746	mRNA	1	syntenic	Zm00004b001746_T001	high	frameshift_variant
Zm00004b001751	mRNA	0.8905132192846035	syntenic	Zm00004b001751_T001	high	frameshift_variant
Zm00004b001754	mRNA	0.9978768577494692	syntenic	Zm00004b001754_T001	high	frameshift_variant
Zm00004b001759	mRNA	0.8489208633093526	syntenic	Zm00004b001759_T001	high	frameshift_variant
Zm00004b001773	mRNA	1	syntenic	Zm00004b001773_T001	high	frameshift_variant
Zm00004b001779	mRNA	0.9081709145427287	syntenic	Zm00004b001779_T001	high	frameshift_variant
Zm00004b001789	mRNA	0.98753339269813	syntenic	Zm00004b001789_T001	high	frameshift_variant
Zm00004b001810	mRNA	0.9540498442367601	syntenic	Zm00004b001810_T001	high	frameshift_variant
Zm00004b001813	mRNA	0.9953129307968017	syntenic	Zm00004b001813_T001	high	frameshift_variant
Zm00004b001829	mRNA	0.9941514767521201	syntenic	Zm00004b001829_T001	high	frameshift_variant
Zm00004b001845	mRNA	0.9888236937692093	syntenic	Zm00004b001845_T001	high	frameshift_variant
Zm00004b001865	mRNA	0.9976608187134502	syntenic	Zm00004b001865_T001	high	frameshift_variant
Zm00004b001875	mRNA	0.9915151515151515	syntenic	Zm00004b001875_T001	high	frameshift_variant
Zm00004b001880	mRNA	0.9419210722263589	syntenic	Zm00004b001880_T001	high	frameshift_variant
Zm00004b001902	mRNA	0.9986468200270636	syntenic	Zm00004b001902_T001	high	frameshift_variant
Zm00004b001905	mRNA	0.9930394431554525	syntenic	Zm00004b001905_T001	high	frameshift_variant
Zm00004b001914	mRNA	0.9984093319194062	syntenic	Zm00004b001914_T001	high	frameshift_variant
Zm00004b001919	mRNA	0.8770594250653335	syntenic	Zm00004b001919_T001	high	frameshift_variant
Zm00004b001930	mRNA	0.9757017176372015	syntenic	Zm00004b001930_T001	high	frameshift_variant
Zm00004b001945	mRNA	0.9919786096256684	syntenic	Zm00004b001945_T001	high	frameshift_variant
Zm00004b001960	mRNA	0.9819376026272578	syntenic	Zm00004b001960_T001	high	frameshift_variant
Zm00004b001967	mRNA	0.9879154078549849	syntenic	Zm00004b001967_T001	high	frameshift_variant
Zm00004b001982	mRNA	0.9785714285714285	syntenic	Zm00004b001982_T001	high	frameshift_variant
Zm00004b002017	mRNA	0.7576875768757687	syntenic	Zm00004b002017_T001	high	frameshift_variant
Zm00004b002024	mRNA	0.9702857142857143	syntenic	Zm00004b002024_T001	high	frameshift_variant
Zm00004b002032	mRNA	0.9863325740318907	syntenic	Zm00004b002032_T001	high	frameshift_variant
Zm00004b002066	mRNA	0.9843799808734459	syntenic	Zm00004b002066_T001	high	frameshift_variant
Zm00004b002072	mRNA	0.9955489614243324	syntenic	Zm00004b002072_T001	high	frameshift_variant
Zm00004b002092	mRNA	0.8841354723707665	syntenic	Zm00004b002092_T001	high	frameshift_variant
Zm00004b002106	mRNA	0.9620786516853933	syntenic	Zm00004b002106_T001	high	frameshift_variant
Zm00004b002113	mRNA	0.9066829665851671	syntenic	Zm00004b002113_T001	high	frameshift_variant
Zm00004b002155	mRNA	1	syntenic	Zm00004b002155_T001	high	frameshift_variant
Zm00004b002160	mRNA	0.9961210240496509	syntenic	Zm00004b002160_T001	high	frameshift_variant
Zm00004b002209	mRNA	0.9987301587301587	syntenic	Zm00004b002209_T001	high	frameshift_variant
Zm00004b002215	mRNA	1	syntenic	Zm00004b002215_T001	high	frameshift_variant
Zm00004b002268	mRNA	0.9447717231222386	syntenic	Zm00004b002268_T001	high	frameshift_variant
Zm00004b002295	mRNA	0.7837150127226463	syntenic	Zm00004b002295_T001	high	frameshift_variant
Zm00004b002305	mRNA	0.9956542732979237	syntenic	Zm00004b002305_T001	high	frameshift_variant
Zm00004b002344	mRNA	1	syntenic	Zm00004b002344_T001	high	frameshift_variant
Zm00004b002474	mRNA	0.9972948602344455	syntenic	Zm00004b002474_T001	high	frameshift_variant
Zm00004b002517	mRNA	0.9929754139488208	syntenic	Zm00004b002517_T001	high	frameshift_variant
Zm00004b002563	mRNA	0.958981612446959	syntenic	Zm00004b002563_T001	high	frameshift_variant
Zm00004b002587	mRNA	0.9903602232369355	syntenic	Zm00004b002587_T001	high	frameshift_variant
Zm00004b002607	mRNA	0.9929228591648974	syntenic	Zm00004b002607_T001	high	frameshift_variant
Zm00004b002631	mRNA	0.8752783964365256	syntenic	Zm00004b002631_T001	high	frameshift_variant
Zm00004b002635	mRNA	0.9908333333333333	syntenic	Zm00004b002635_T001	high	frameshift_variant
Zm00004b002668	mRNA	0.9915919282511211	syntenic	Zm00004b002668_T001	high	frameshift_variant
Zm00004b002681	mRNA	0.9998088685015291	syntenic	Zm00004b002681_T001	high	frameshift_variant
Zm00004b002688	mRNA	1	syntenic	Zm00004b002688_T001	high	frameshift_variant
Zm00004b002705	mRNA	0.9941728714794432	syntenic	Zm00004b002705_T001	high	frameshift_variant
Zm00004b002716	mRNA	0.9933161953727506	syntenic	Zm00004b002716_T001	high	frameshift_variant
Zm00004b002747	mRNA	0.9987608426270136	syntenic	Zm00004b002747_T001	high	frameshift_variant
Zm00004b002781	mRNA	0.974502487562189	syntenic	Zm00004b002781_T001	high	frameshift_variant
Zm00004b002789	mRNA	1	syntenic	Zm00004b002789_T001	high	frameshift_variant
Zm00004b002803	mRNA	0.9923076923076923	syntenic	Zm00004b002803_T001	high	frameshift_variant
Zm00004b002852	mRNA	0.9042593290614399	syntenic	Zm00004b002852_T001	high	frameshift_variant
Zm00004b002863	mRNA	0.999001996007984	syntenic	Zm00004b002863_T001	high	frameshift_variant
Zm00004b002869	mRNA	0.9196444444444445	syntenic	Zm00004b002869_T001	high	frameshift_variant
Zm00004b002873	mRNA	0.9174511223750905	syntenic	Zm00004b002873_T001	high	frameshift_variant
Zm00004b002879	mRNA	0.9999134049186006	syntenic	Zm00004b002879_T001	high	frameshift_variant
Zm00004b002908	mRNA	0.9347737464329393	syntenic	Zm00004b002908_T001	high	frameshift_variant
Zm00004b002914	mRNA	0.9510807736063709	syntenic	Zm00004b002914_T001	high	frameshift_variant
Zm00004b002933	mRNA	0.9038461538461539	syntenic	Zm00004b002933_T001	high	frameshift_variant
Zm00004b002951	mRNA	0.9866666666666667	syntenic	Zm00004b002951_T001	high	frameshift_variant
Zm00004b002953	mRNA	0.974937343358396	syntenic	Zm00004b002953_T001	high	frameshift_variant
Zm00004b002955	mRNA	0.9826839826839827	syntenic	Zm00004b002955_T001	high	frameshift_variant
Zm00004b002957	mRNA	0.9830917874396136	syntenic	Zm00004b002957_T001	high	frameshift_variant
Zm00004b002964	mRNA	0.9192688499619193	syntenic	Zm00004b002964_T001	high	frameshift_variant
Zm00004b002968	mRNA	0.9847241222070223	syntenic	Zm00004b002968_T001	high	frameshift_variant
Zm00004b002969	mRNA	0.9954876778896217	syntenic	Zm00004b002969_T001	high	frameshift_variant
Zm00004b002971	mRNA	0.95046917686186	syntenic	Zm00004b002971_T001	high	frameshift_variant
Zm00004b002997	mRNA	0.9939522998296423	syntenic	Zm00004b002997_T001	high	frameshift_variant
Zm00004b003024	mRNA	0.9812039624079248	syntenic	Zm00004b003024_T001	high	frameshift_variant
Zm00004b003026	mRNA	0.9797297297297297	syntenic	Zm00004b003026_T001	high	frameshift_variant
Zm00004b003028	mRNA	0.9739292364990689	syntenic	Zm00004b003028_T001	high	frameshift_variant
Zm00004b003030	mRNA	0.9877133105802047	syntenic	Zm00004b003030_T001	high	frameshift_variant
Zm00004b003076	mRNA	0.9670722977809592	syntenic	Zm00004b003076_T001	high	frameshift_variant
Zm00004b003092	mRNA	0.8739102700403998	syntenic	Zm00004b003092_T001	high	frameshift_variant
Zm00004b003115	mRNA	0.971987951807229	syntenic	Zm00004b003115_T001	high	frameshift_variant
Zm00004b003143	mRNA	0.9829950630828305	syntenic	Zm00004b003143_T001	high	frameshift_variant
Zm00004b003153	mRNA	1	syntenic	Zm00004b003153_T001	high	frameshift_variant
